time UTC [yyyymmddHHMM]; temperature [deg]; relative humidity [%]; wind speed [m/s]; wind direction [deg]; global radiation [W/m^2]
201807212300;16.3;95.6;2.0;248;0
201807220000;16.2;96.0;2.3;256;0
201807220100;15.9;95.8;2.5;249;0
201807220200;15.7;97.3;2.8;256;0
201807220300;15.8;93.3;2.6;254;0
201807220400;15.8;93.8;2.5;257;4
201807220500;15.8;94.7;2.8;253;27
201807220600;16.4;94.0;3.1;252;36
201807220700;16.9;89.4;3.0;258;53
201807220800;17.6;85.8;3.4;259;70
201807220900;18.7;78.1;4.0;280;85
201807221000;19.8;72.1;3.6;283;96
201807221100;21.0;65.7;4.2;282;102
201807221200;21.4;63.3;3.9;292;102
201807221300;22.3;61.8;3.9;300;97
201807221400;21.8;63.3;3.7;314;83
201807221500;21.1;64.2;2.2;22;68
201807221600;19.1;75.5;2.1;292;50
201807221700;17.6;86.2;2.6;349;32
201807221800;16.5;91.3;3.2;35;16
201807221900;15.8;94.1;2.2;288;1
201807222000;15.2;97.9;1.7;285;0
201807222100;14.7;100.0;1.7;293;0
201807222200;15.3;99.2;2.3;270;0
201807222300;15.4;98.3;1.8;288;0
201807230000;15.3;98.1;2.0;284;0
201807230100;15.0;97.3;1.6;309;0
201807230200;15.2;97.7;1.8;302;0
201807230300;14.8;98.4;1.8;307;0
201807230400;14.8;98.7;1.6;339;8
201807230500;15.3;97.9;1.8;347;19
201807230600;16.6;95.6;1.4;356;37
201807230700;18.4;88.1;1.0;65;147
201807230800;19.1;85.6;1.5;79;97
201807230900;20.2;80.6;1.9;76;88
201807231000;21.2;74.2;2.3;88;97
201807231100;22.0;69.9;2.2;80;223
201807231200;22.6;63.4;1.8;77;138
201807231300;24.1;54.9;2.0;64;188
201807231400;23.8;52.3;1.9;91;180
201807231500;24.0;51.2;2.3;66;308
201807231600;24.4;53.6;1.9;18;201
201807231700;24.7;47.4;2.1;18;246
201807231800;24.0;51.6;1.3;28;143
201807231900;22.5;59.4;1.5;49;7
201807232000;19.3;76.4;1.5;66;0
201807232100;17.9;81.8;1.1;94;0
201807232200;16.3;89.3;1.1;140;0
201807232300;16.0;89.2;1.8;113;0
201807240000;15.3;90.4;1.3;121;0
201807240100;15.1;90.0;1.3;120;0
201807240200;14.3;92.0;1.4;111;0
201807240300;13.6;92.9;1.0;103;0
201807240400;13.7;94.6;1.8;112;28
201807240500;14.2;94.0;1.7;98;167
201807240600;16.9;87.4;1.8;92;324
201807240700;20.6;75.8;2.4;85;489
201807240800;22.8;59.3;3.2;84;646
201807240900;24.7;53.9;3.4;73;782
201807241000;25.4;50.9;4.0;86;880
201807241100;26.3;46.3;4.0;84;929
201807241200;27.3;39.9;3.7;68;919
201807241300;27.9;39.1;3.5;86;772
201807241400;27.7;39.3;3.8;60;707
201807241500;28.0;37.9;3.6;87;606
201807241600;28.0;36.6;3.5;76;457
201807241700;27.8;36.6;3.6;65;295
201807241800;27.0;40.9;2.9;74;140
201807241900;25.5;42.8;1.9;66;5
201807242000;21.9;58.1;1.5;103;0
201807242100;19.7;70.2;1.5;94;0
201807242200;19.0;71.0;1.4;97;0
201807242300;17.7;75.4;1.6;120;0
201807250000;17.0;79.2;1.3;131;0
201807250100;16.1;80.9;1.3;168;0
201807250200;15.6;83.9;1.6;173;0
201807250300;15.5;84.7;1.6;160;0
201807250400;14.7;88.2;2.0;173;25
201807250500;15.2;86.4;1.4;178;164
201807250600;18.1;80.0;1.1;145;322
201807250700;22.0;62.9;1.3;86;486
201807250800;25.7;52.7;1.8;77;644
201807250900;27.1;37.1;2.1;77;779
201807251000;28.2;36.7;2.1;76;831
201807251100;28.4;35.1;2.6;59;489
201807251200;29.0;31.8;3.2;42;144
201807251300;28.8;32.3;3.3;22;253
201807251400;29.1;32.7;2.9;53;171
201807251500;29.5;30.7;3.2;37;243
201807251600;29.4;31.5;2.5;304;121
201807251700;28.9;37.7;2.9;25;225
201807251800;28.0;38.5;2.0;54;128
201807251900;26.5;41.5;1.6;357;3
201807252000;23.5;54.1;1.1;119;0
201807252100;21.8;61.6;1.7;46;0
201807252200;19.9;69.4;1.4;64;0
201807252300;19.3;72.9;1.7;251;0
201807260000;18.8;75.0;1.5;313;0
201807260100;18.1;74.0;1.3;68;0
201807260200;17.4;76.9;1.8;65;0
201807260300;16.8;77.5;2.0;69;0
201807260400;16.6;78.3;1.8;77;23
201807260500;16.7;78.4;1.5;74;162
201807260600;20.3;67.6;1.5;82;319
201807260700;24.0;52.4;3.1;78;484
201807260800;25.9;47.6;3.8;81;641
201807260900;27.8;39.8;3.8;81;777
201807261000;28.1;37.3;5.2;76;875
201807261100;28.6;32.8;4.6;75;924
201807261200;29.3;32.7;5.1;63;920
201807261300;28.8;31.8;5.1;74;861
201807261400;29.1;32.1;5.1;62;634
201807261500;29.3;31.0;4.8;62;614
201807261600;29.6;30.4;4.0;61;454
201807261700;28.5;31.6;4.1;66;290
201807261800;27.8;32.7;3.9;77;135
201807261900;25.9;36.5;2.6;83;0
201807262000;22.4;47.1;1.9;101;0
201807262100;20.5;53.8;2.1;107;0
201807262200;19.1;61.5;2.1;116;0
201807262300;18.4;63.7;1.7;124;0
201807270000;17.8;66.1;1.1;146;0
201807270100;16.6;70.8;1.6;146;0
201807270200;16.0;73.8;1.0;135;0
201807270300;15.9;74.6;1.3;114;0
201807270400;15.5;76.8;1.8;139;20
201807270500;15.7;77.5;1.5;148;159
201807270600;18.6;69.8;1.6;79;317
201807270700;22.5;56.3;1.9;95;481
201807270800;26.2;41.9;2.6;75;639
201807270900;27.2;39.2;3.0;106;766
201807271000;27.8;35.9;3.1;85;844
201807271100;28.3;36.1;3.7;79;866
201807271200;28.6;34.3;2.9;52;366
201807271300;28.5;34.8;3.2;93;302
201807271400;28.6;33.8;3.1;50;146
201807271500;28.3;35.2;2.7;55;72
201807271600;29.5;33.3;2.6;107;61
201807271700;28.0;39.2;2.3;68;172
201807271800;27.2;41.3;1.9;66;129
201807271900;25.0;52.9;1.7;82;0
201807272000;22.4;57.6;2.5;95;0
201807272100;21.7;62.3;1.5;110;0
201807272200;21.1;65.4;2.3;113;0
201807272300;20.3;66.0;1.8;144;0
201807280000;19.6;68.1;2.7;157;0
201807280100;19.3;68.7;2.5;187;0
201807280200;18.0;74.4;2.1;194;0
201807280300;17.4;76.9;2.4;232;0
201807280400;17.6;76.5;2.9;245;3
201807280500;17.5;78.5;2.4;258;117
201807280600;20.2;69.7;2.4;206;149
201807280700;23.0;57.7;3.9;267;52
201807280800;23.2;56.5;4.1;249;69
201807280900;20.9;73.4;3.1;181;83
201807281000;24.9;53.5;4.6;203;94
201807281100;26.5;44.9;5.4;221;100
201807281200;27.9;40.2;5.7;230;99
201807281300;27.4;43.6;6.0;228;92
201807281400;25.8;48.9;6.4;241;81
201807281500;24.1;55.2;5.7;246;66
201807281600;23.8;58.8;5.7;242;49
201807281700;23.2;60.5;3.9;247;31
201807281800;22.1;65.0;3.6;240;14
201807281900;21.6;66.5;2.8;239;0
201807282000;19.8;74.6;2.7;222;0
201807282100;18.5;79.2;3.2;231;0
201807282200;18.3;75.4;2.5;221;0
201807282300;16.9;79.5;2.3;241;0
201807290000;16.4;84.4;1.9;222;0
201807290100;15.6;86.7;1.8;232;0
201807290200;15.8;87.7;2.2;231;0
201807290300;15.5;89.8;1.7;233;0
201807290400;15.3;90.6;1.6;228;6
201807290500;15.2;91.7;1.7;227;17
201807290600;17.1;85.7;1.5;231;34
201807290700;20.0;75.0;1.2;87;58
201807290800;22.5;63.8;1.9;111;74
201807290900;23.2;59.2;2.1;92;141
201807291000;24.3;54.2;2.2;136;157
201807291100;25.6;48.4;2.5;126;328
201807291200;27.0;40.9;2.3;90;354
201807291300;28.0;35.7;2.1;253;357
201807291400;28.2;34.2;2.9;69;536
201807291500;27.8;34.2;2.5;276;254
201807291600;29.0;32.6;2.3;308;324
201807291700;28.9;34.6;2.7;284;183
201807291800;28.0;40.8;2.2;282;127
201807291900;25.7;47.3;1.6;295;0
201807292000;23.0;55.0;1.7;283;0
201807292100;20.8;64.8;1.7;273;0
201807292200;19.4;68.2;1.1;237;0
201807292300;18.3;73.2;1.0;258;0
201807300000;17.3;77.3;1.0;238;0
201807300100;16.9;79.5;1.3;171;0
201807300200;16.5;80.1;1.0;161;0
201807300300;16.2;81.3;1.1;231;0
201807300400;15.9;84.6;1.2;245;12
201807300500;16.4;80.3;1.4;132;151
201807300600;19.2;75.7;1.2;94;308
201807300700;23.2;60.5;1.3;124;473
201807300800;26.8;46.8;1.6;72;631
201807300900;28.4;37.4;2.1;74;763
201807301000;29.0;35.7;2.0;344;847
201807301100;30.1;32.2;2.3;79;902
201807301200;30.0;31.9;2.3;22;897
201807301300;31.1;27.9;2.5;97;829
201807301400;31.7;25.3;1.9;82;689
201807301500;31.1;27.2;1.8;21;562
201807301600;31.1;28.7;2.0;356;193
201807301700;30.5;33.0;2.3;341;92
201807301800;29.1;36.2;2.1;358;54
201807301900;27.1;40.3;1.6;338;0
201807302000;25.2;45.5;1.7;317;0
201807302100;22.9;54.1;1.5;263;0
201807302200;21.3;61.0;1.4;325;0
201807302300;20.6;64.1;0.8;162;0
201807310000;19.0;70.3;1.4;98;0
201807310100;19.0;68.8;1.6;52;0
201807310200;18.1;71.7;1.7;358;0
201807310300;18.0;71.0;1.9;288;0
201807310400;17.1;74.9;1.8;207;10
201807310500;17.5;73.7;1.3;223;148
201807310600;20.3;65.5;1.1;267;305
201807310700;24.6;52.6;1.8;286;470
201807310800;28.3;38.1;1.6;336;628
201807310900;30.5;31.5;2.0;80;762
201807311000;31.6;28.8;2.1;307;839
201807311100;32.5;26.2;2.8;301;377
201807311200;30.9;30.5;2.6;328;142
201807311300;31.7;28.1;3.1;329;797
201807311400;32.0;28.3;3.6;324;525
201807311500;31.7;30.5;3.1;314;266
201807311600;31.3;31.1;2.9;320;63
201807311700;30.5;34.6;3.1;322;35
201807311800;26.3;51.2;4.1;312;13
201807311900;26.9;47.8;3.3;313;0
201807312000;21.6;83.5;2.4;266;0
201807312100;20.3;92.9;1.8;262;0
201807312200;19.6;92.6;1.8;315;0
201807312300;19.4;91.9;1.9;305;0
201808010000;18.8;91.1;2.1;320;0
201808010100;19.3;84.8;2.1;312;0
201808010200;19.5;79.6;2.7;289;0
201808010300;20.6;72.0;2.3;318;0
201808010400;19.2;87.2;3.1;259;3
201808010500;19.8;81.6;3.5;324;40
201808010600;20.7;79.4;2.7;326;33
201808010700;20.7;79.5;2.3;57;51
201808010800;21.7;75.8;2.0;69;68
201808010900;23.2;72.4;2.4;47;84
201808011000;25.5;59.6;1.9;35;201
201808011100;27.4;50.2;3.2;3;289
201808011200;28.2;46.4;4.6;353;332
201808011300;27.7;50.0;5.6;338;286
201808011400;27.9;52.3;6.5;338;130
201808011500;26.3;54.3;7.4;331;93
201808011600;25.6;58.4;6.8;326;47
201808011700;24.0;53.5;6.6;334;30
201808011800;23.4;53.8;5.7;349;13
201808011900;22.6;56.6;3.9;9;0
201808012000;22.0;59.7;3.0;336;0
201808012100;21.8;57.7;3.7;339;0
201808012200;18.9;80.6;3.3;278;0
201808012300;17.8;91.4;3.0;262;0
201808020000;17.3;98.0;2.4;156;0
201808020100;17.0;98.0;1.7;42;0
201808020200;17.0;98.7;1.8;179;0
201808020300;17.1;98.5;1.6;249;0
201808020400;17.0;97.7;2.0;297;0
201808020500;17.2;97.3;1.5;267;28
201808020600;17.8;94.5;1.7;218;220
201808020700;18.9;91.8;1.5;237;303
201808020800;20.5;81.4;1.7;195;251
201808020900;21.2;76.7;1.7;98;135
201808021000;23.9;63.7;2.3;34;343
201808021100;24.5;65.3;3.1;21;889
201808021200;25.7;55.4;2.9;47;888
201808021300;27.4;48.9;3.2;40;838
201808021400;27.7;44.1;3.0;351;734
201808021500;28.3;46.1;3.0;21;594
201808021600;28.3;44.9;3.7;35;424
201808021700;27.8;48.4;3.4;19;270
201808021800;26.9;52.3;2.8;39;115
201808021900;25.8;55.6;2.1;44;0
201808022000;22.5;71.6;2.2;52;0
201808022100;21.4;76.4;2.2;79;0
201808022200;20.5;81.3;2.2;60;0
201808022300;19.6;85.8;1.4;64;0
201808030000;19.8;85.4;1.5;322;0
201808030100;19.1;88.0;1.9;70;0
201808030200;18.3;91.8;1.8;55;0
201808030300;17.7;92.5;2.1;83;0
201808030400;17.8;91.9;2.1;36;1
201808030500;17.8;90.9;1.5;37;139
201808030600;20.2;83.9;1.8;68;296
201808030700;23.2;72.5;2.7;71;461
201808030800;24.8;65.1;3.5;71;619
201808030900;26.7;60.7;3.4;64;754
201808031000;28.4;50.3;4.4;54;852
201808031100;29.4;46.3;4.3;60;899
201808031200;29.7;43.9;4.3;61;889
201808031300;30.6;42.9;4.3;61;804
201808031400;30.9;41.0;4.3;55;532
201808031500;30.8;39.9;4.2;58;536
201808031600;31.1;38.8;3.8;52;301
201808031700;30.7;37.9;3.5;39;267
201808031800;29.7;41.0;3.0;33;113
201808031900;28.5;43.6;2.1;16;0
201808032000;25.2;56.0;1.6;19;0
201808032100;23.6;63.5;2.0;357;0
201808032200;22.3;68.0;1.1;8;0
201808032300;21.8;68.9;1.0;323;0
201808040000;21.5;68.1;1.7;278;0
201808040100;20.9;69.2;1.4;254;0
201808040200;20.0;73.7;1.5;57;0
201808040300;19.7;75.2;1.3;98;0
201808040400;19.1;77.5;1.3;344;0
201808040500;19.1;79.5;1.3;202;136
201808040600;21.5;73.1;1.3;197;293
201808040700;24.9;62.2;1.4;155;457
201808040800;28.2;51.2;1.6;43;600
201808040900;30.3;41.1;2.4;13;232
201808041000;30.6;39.4;3.0;23;175
201808041100;31.1;33.7;3.3;20;172
201808041200;31.5;33.1;3.0;351;453
201808041300;31.0;32.7;2.8;343;570
201808041400;30.9;33.5;3.4;4;524
201808041500;31.5;30.9;3.3;342;310
201808041600;31.6;29.3;2.7;336;172
201808041700;30.3;35.6;3.3;313;147
201808041800;29.3;38.6;3.4;339;108
201808041900;28.2;40.9;2.1;9;0
201808042000;25.5;49.2;1.4;300;0
201808042100;22.9;59.9;1.6;294;0
201808042200;21.9;64.8;1.5;305;0
201808042300;23.5;56.0;2.5;294;0
201808050000;23.0;54.6;2.4;281;0
201808050100;22.1;55.6;2.0;296;0
201808050200;21.6;58.4;1.8;312;0
201808050300;21.0;61.1;1.9;301;0
201808050400;20.1;66.0;2.1;332;0
201808050500;20.1;66.8;2.3;340;127
201808050600;20.7;65.2;2.6;353;257
201808050700;22.5;61.3;3.3;9;280
201808050800;24.3;53.7;3.5;12;578
201808050900;24.9;51.6;3.4;28;390
201808051000;26.1;48.9;3.6;33;819
201808051100;27.1;45.8;3.7;46;895
201808051200;28.0;42.4;3.8;34;885
201808051300;28.6;40.4;3.8;22;808
201808051400;28.9;39.4;3.5;17;663
201808051500;29.2;38.7;3.9;15;585
201808051600;29.0;37.4;4.2;2;412
201808051700;28.2;40.2;4.2;14;33
201808051800;27.3;42.0;3.7;5;105
201808051900;25.5;43.9;3.0;7;0
201808052000;23.4;49.4;3.3;7;0
201808052100;22.9;52.8;2.6;24;0
201808052200;21.4;51.2;1.9;36;0
201808052300;19.2;60.5;2.2;50;0
201808060000;18.6;63.0;1.9;60;0
201808060100;17.7;67.9;2.1;58;0
201808060200;17.1;72.6;2.5;32;0
201808060300;16.4;75.4;2.1;46;0
201808060400;16.1;78.1;1.8;56;0
201808060500;15.6;80.0;2.1;70;24
201808060600;18.6;72.4;1.6;85;33
201808060700;21.7;60.4;2.4;84;49
201808060800;23.7;52.1;3.1;82;66
201808060900;25.0;49.4;2.5;76;118
201808061000;27.2;44.2;3.2;85;97
201808061100;28.5;39.7;2.9;76;312
201808061200;29.6;36.2;3.5;88;821
201808061300;30.2;33.5;2.8;51;595
201808061400;31.0;32.3;2.4;54;285
201808061500;31.1;32.8;2.2;62;247
201808061600;31.2;32.1;1.8;16;50
201808061700;30.7;33.7;1.9;18;39
201808061800;29.6;37.5;1.9;68;11
201808061900;27.5;42.6;2.4;285;0
201808062000;23.2;64.4;2.5;34;0
201808062100;23.8;62.4;2.2;119;0
201808062200;22.9;61.6;1.8;137;0
201808062300;21.6;66.8;2.0;143;0
201808070000;21.2;69.1;1.9;190;0
201808070100;21.5;69.5;1.8;199;0
201808070200;20.3;74.2;2.5;217;0
201808070300;19.3;78.5;2.5;223;0
201808070400;18.5;81.5;1.9;221;0
201808070500;18.9;79.5;2.3;222;122
201808070600;21.2;72.8;2.0;221;268
201808070700;23.5;62.2;2.0;196;428
201808070800;24.8;59.7;2.4;189;489
201808070900;27.0;52.2;2.3;193;440
201808071000;29.2;45.8;2.8;176;108
201808071100;28.1;46.9;3.4;167;96
201808071200;26.6;45.7;4.5;121;97
201808071300;19.3;84.2;3.8;156;89
201808071400;19.2;85.9;3.8;148;78
201808071500;20.0;81.4;3.7;167;64
201808071600;20.0;80.7;4.0;175;48
201808071700;22.0;71.3;2.6;180;87
201808071800;20.8;79.1;2.9;165;86
201808071900;19.1;87.2;3.2;179;0
201808072000;18.7;83.5;2.5;197;0
201808072100;18.4;86.3;2.6;204;0
201808072200;18.2;87.4;2.9;186;0
201808072300;17.7;88.2;2.5;214;0
201808080000;17.4;89.5;2.5;220;0
201808080100;16.8;90.5;3.0;234;0
201808080200;17.4;85.8;2.7;228;0
201808080300;18.6;81.0;3.1;247;0
201808080400;18.7;83.2;5.1;257;0
201808080500;21.5;68.1;5.3;271;13
201808080600;21.0;69.7;3.1;252;32
201808080700;20.4;77.3;3.2;144;83
201808080800;22.7;66.4;3.2;174;77
201808080900;23.6;65.0;3.3;198;181
201808081000;25.9;57.2;3.4;230;330
201808081100;26.7;51.7;4.2;237;345
201808081200;27.9;50.5;4.9;230;99
201808081300;26.6;53.1;4.3;207;89
201808081400;22.7;78.2;4.7;291;117
201808081500;23.1;72.0;3.7;290;69
201808081600;24.4;64.6;2.5;339;50
201808081700;25.6;57.9;2.6;359;27
201808081800;24.2;64.1;1.7;333;10
201808081900;21.8;79.8;2.8;348;0
201808082000;19.8;93.0;1.4;34;0
201808082100;19.0;97.5;1.2;182;0
201808082200;19.3;93.7;1.9;142;0
201808082300;18.7;94.4;1.6;123;0
201808090000;18.0;95.9;1.5;79;0
201808090100;18.2;95.9;1.9;60;0
201808090200;18.1;95.4;1.1;115;0
201808090300;17.8;96.3;1.2;100;0
201808090400;17.7;96.0;2.1;199;0
201808090500;17.7;93.9;1.9;199;110
201808090600;18.2;92.9;1.1;124;247
201808090700;21.6;81.2;2.8;103;393
201808090800;23.5;69.9;3.3;111;596
201808090900;25.4;61.3;2.7;147;734
201808091000;27.6;47.6;3.1;149;833
201808091100;28.3;46.2;2.9;145;795
201808091200;29.4;40.9;3.7;159;365
201808091300;30.1;36.8;4.2;240;89
201808091400;21.8;72.6;9.2;264;78
201808091500;21.6;75.7;6.0;255;62
201808091600;22.2;66.6;6.5;253;44
201808091700;22.3;60.1;5.6;235;27
201808091800;20.0;72.5;4.7;237;10
201808091900;19.0;81.0;4.0;249;0
201808092000;19.0;76.6;3.7;239;0
201808092100;18.2;77.8;3.5;240;0
201808092200;17.7;79.3;3.7;239;0
201808092300;17.0;79.4;5.1;265;0
201808100000;16.9;77.3;5.9;270;0
201808100100;15.9;80.9;5.8;275;0
201808100200;14.4;81.2;4.6;275;0
201808100300;13.9;80.0;4.4;285;0
201808100400;13.5;78.5;3.5;272;0
201808100500;13.1;78.7;3.7;259;109
201808100600;13.7;77.1;2.8;258;269
201808100700;14.9;71.4;2.3;253;405
201808100800;16.3;62.3;2.6;234;593
201808100900;18.0;53.3;2.9;247;258
201808101000;19.0;52.1;2.8;225;261
201808101100;20.6;44.1;3.3;273;209
201808101200;20.1;42.7;3.2;288;112
201808101300;20.2;41.9;3.4;301;311
201808101400;20.4;44.3;2.5;270;123
201808101500;21.1;41.9;3.0;292;225
201808101600;22.1;38.3;2.3;289;292
201808101700;21.7;38.9;2.0;217;225
201808101800;21.1;41.0;1.6;274;89
201808101900;17.2;61.0;1.9;272;0
201808102000;15.2;69.8;1.4;330;0
201808102100;14.8;79.0;1.5;240;0
201808102200;14.0;76.0;1.8;269;0
201808102300;14.3;71.2;2.4;274;0
201808110000;13.8;71.5;2.4;264;0
201808110100;12.6;77.7;1.8;254;0
201808110200;12.5;77.8;2.4;256;0
201808110300;12.3;79.2;2.6;254;0
201808110400;12.5;75.0;2.5;245;0
201808110500;12.9;72.4;2.5;243;63
201808110600;14.4;68.5;3.0;248;33
201808110700;16.1;61.1;4.4;256;413
201808110800;18.3;53.3;4.7;270;330
201808110900;19.0;49.4;5.2;261;207
201808111000;19.5;45.6;4.9;263;226
201808111100;19.9;44.3;4.8;278;98
201808111200;20.3;44.1;4.0;262;211
201808111300;21.1;39.6;4.5;282;353
201808111400;21.5;41.5;4.3;274;228
201808111500;21.8;38.7;4.8;292;375
201808111600;21.6;38.6;3.1;282;357
201808111700;21.1;38.5;4.2;280;196
201808111800;20.4;42.8;3.1;302;44
201808111900;18.4;49.0;2.0;319;0
201808112000;16.2;57.3;1.6;304;0
201808112100;13.8;69.6;1.3;306;0
201808112200;12.1;75.1;1.1;294;0
201808112300;11.7;76.9;1.2;52;0
201808120000;11.3;77.1;0.8;80;0
201808120100;10.4;81.1;0.8;104;0
201808120200;9.9;83.1;1.0;78;0
201808120300;9.4;83.4;1.4;93;0
201808120400;9.1;85.6;1.5;119;0
201808120500;8.9;86.2;1.1;103;110
201808120600;11.4;81.5;2.0;98;266
201808120700;16.0;67.4;2.0;82;430
201808120800;19.3;47.0;2.0;87;588
201808120900;20.7;43.1;2.3;80;723
201808121000;22.3;41.3;2.1;117;822
201808121100;23.5;36.1;1.7;85;872
201808121200;25.1;29.9;2.2;193;867
201808121300;25.8;29.3;2.3;272;808
201808121400;26.9;25.7;3.7;236;702
201808121500;27.7;24.9;3.4;234;561
201808121600;28.0;25.0;2.7;263;400
201808121700;27.5;23.8;2.8;247;236
201808121800;26.0;27.2;2.5;265;83
201808121900;22.5;37.7;2.0;266;0
201808122000;19.3;51.9;1.6;207;0
201808122100;18.0;57.0;1.8;215;0
201808122200;16.7;60.4;2.1;232;0
201808122300;16.1;63.9;2.1;227;0
201808130000;15.6;65.3;1.7;231;0
201808130100;15.0;66.8;2.1;233;0
201808130200;15.1;67.3;2.0;208;0
201808130300;15.0;69.1;2.2;205;0
201808130400;14.3;74.7;2.4;183;0
201808130500;14.7;73.1;2.2;205;50
201808130600;17.3;68.5;3.6;233;127
201808130700;19.9;60.4;4.8;249;51
201808130800;21.0;62.8;6.2;248;63
201808130900;17.8;85.4;4.0;256;78
201808131000;19.4;76.0;3.7;240;88
201808131100;18.9;79.2;4.0;235;94
201808131200;18.6;80.9;3.4;232;93
201808131300;20.2;72.4;3.7;233;87
201808131400;21.2;67.8;5.0;252;75
201808131500;21.2;70.9;4.8;253;60
201808131600;20.5;71.8;4.8;242;46
201808131700;18.7;86.9;4.9;243;42
201808131800;18.8;84.2;3.3;229;10
201808131900;17.3;93.5;3.8;220;0
201808132000;17.0;92.6;3.2;236;0
201808132100;16.4;93.2;3.5;246;0
201808132200;15.8;94.1;3.1;246;0
201808132300;15.1;95.6;3.3;239;0
201808140000;15.0;96.3;2.8;230;0
201808140100;14.8;94.6;2.8;245;0
201808140200;14.6;93.7;2.5;234;0
201808140300;13.8;93.9;2.4;241;0
201808140400;13.7;94.9;3.2;248;0
201808140500;13.9;94.1;2.9;257;63
201808140600;15.5;87.5;3.6;255;249
201808140700;16.9;80.6;4.5;264;297
201808140800;17.5;72.4;4.9;262;246
201808140900;18.9;62.9;5.1;277;92
201808141000;19.3;63.0;5.4;270;94
201808141100;19.5;60.7;4.8;276;171
201808141200;21.0;55.4;4.9;277;163
201808141300;22.0;48.2;5.1;278;90
201808141400;21.8;50.8;4.6;279;126
201808141500;20.6;54.7;5.0;273;60
201808141600;20.5;57.4;4.0;292;43
201808141700;20.8;57.1;4.1;299;33
201808141800;19.6;61.3;3.8;290;61
201808141900;18.3;67.9;3.0;291;0
201808142000;16.5;76.7;3.3;280;0
201808142100;14.4;85.5;2.7;265;0
201808142200;13.5;89.4;2.6;268;0
201808142300;13.4;92.2;2.6;266;0
201808150000;12.8;88.6;2.2;270;0
201808150100;13.3;91.2;2.2;259;0
201808150200;12.1;94.7;2.1;255;0
201808150300;12.0;96.1;1.7;247;0
201808150400;12.3;96.6;2.0;238;0
201808150500;12.4;96.9;2.0;246;90
201808150600;14.0;94.6;1.5;239;57
201808150700;16.5;85.3;1.6;236;85
201808150800;18.5;75.4;1.2;279;64
201808150900;19.5;70.2;1.3;281;78
201808151000;20.0;64.1;1.8;321;89
201808151100;20.7;59.9;2.2;313;96
201808151200;21.3;54.3;1.9;328;93
201808151300;21.7;54.4;2.5;300;86
201808151400;22.2;52.5;3.0;310;168
201808151500;22.9;49.4;2.4;326;287
201808151600;23.0;48.5;2.6;351;199
201808151700;22.8;50.3;2.2;355;136
201808151800;21.8;53.7;2.2;345;11
201808151900;19.5;64.7;1.9;343;0
201808152000;16.4;78.1;1.2;335;0
201808152100;16.0;81.3;1.3;52;0
201808152200;14.6;85.1;1.3;50;0
201808152300;14.0;88.8;1.1;91;0
201808160000;13.7;89.8;1.3;94;0
201808160100;13.0;91.4;1.5;113;0
201808160200;12.5;92.8;0.5;88;0
201808160300;12.2;93.8;1.0;282;0
201808160400;11.7;94.6;1.2;117;0
201808160500;11.8;94.8;1.7;158;95
201808160600;14.6;88.4;1.6;160;250
201808160700;17.8;75.9;1.5;126;414
201808160800;21.1;56.9;1.5;83;572
201808160900;23.3;51.0;1.9;111;708
201808161000;24.4;44.4;2.1;109;806
201808161100;25.2;40.2;2.7;97;856
201808161200;25.9;35.6;2.5;54;851
201808161300;27.0;33.9;2.2;349;792
201808161400;27.3;32.2;2.3;33;684
201808161500;27.8;31.4;2.1;50;542
201808161600;28.1;29.9;2.1;36;351
201808161700;27.9;31.0;2.3;31;167
201808161800;26.3;37.9;2.0;37;68
201808161900;22.3;51.0;1.6;32;0
201808162000;20.3;60.0;1.5;73;0
201808162100;19.3;61.7;1.8;80;0
201808162200;18.3;67.2;1.7;78;0
201808162300;18.2;66.5;1.8;135;0
201808170000;17.4;70.2;1.9;160;0
201808170100;17.1;70.7;2.2;151;0
201808170200;16.7;71.7;1.9;203;0
201808170300;15.4;78.6;2.1;235;0
201808170400;15.1;78.3;2.0;241;0
201808170500;15.3;75.1;1.9;225;65
201808170600;17.6;73.3;2.0;226;245
201808170700;21.4;59.6;2.1;233;98
201808170800;24.1;52.5;2.4;253;463
201808170900;26.5;40.0;3.1;283;191
201808171000;26.9;38.1;3.0;314;151
201808171100;27.7;35.9;3.7;305;112
201808171200;27.1;39.5;2.8;322;149
201808171300;26.6;40.7;3.4;332;87
201808171400;25.1;45.9;3.7;311;74
201808171500;21.8;63.3;3.9;177;58
201808171600;22.9;59.7;3.2;273;41
201808171700;23.7;52.1;3.1;264;23
201808171800;22.1;64.2;3.3;263;7
201808171900;21.0;68.9;3.9;262;0
201808172000;20.2;68.1;4.1;281;0
201808172100;17.6;81.3;3.1;245;0
201808172200;16.9;89.6;3.3;269;0
201808172300;16.5;92.6;4.3;281;0
201808180000;16.6;90.0;3.1;287;0
201808180100;15.9;93.9;2.2;314;0
201808180200;16.1;94.3;1.9;293;0
201808180300;15.6;93.5;1.7;282;0
201808180400;15.2;96.3;1.2;274;0
201808180500;14.7;97.7;1.8;271;50
201808180600;15.1;96.1;1.9;273;86
201808180700;16.2;93.1;2.1;292;93
201808180800;18.1;83.6;2.0;310;346
201808180900;20.2;74.8;2.1;319;450
201808181000;20.8;69.9;2.5;24;330
201808181100;22.2;62.8;2.4;23;317
201808181200;22.5;60.1;2.8;346;249
201808181300;23.3;57.2;3.2;333;102
