time UTC [yyyymmddHHMM]; temperature [deg]; relative humidity [%]; wind speed [m/s]; wind direction [deg]; global radiation [W/m^2]
201805070100;11.8;57.0;1.8;90;0
201805070200;10.2;64.5;2.0;83;0
201805070300;9.0;70.1;2.0;79;0
201805070400;7.3;79.3;2.3;74;0
201805070500;7.7;75.5;1.9;79;122
201805070600;11.8;67.3;2.6;84;279
201805070700;15.0;50.7;4.4;74;444
201805070800;16.2;50.5;4.6;72;602
201805070900;18.2;44.9;5.0;79;738
201805071000;20.2;40.8;5.7;75;836
201805071100;20.8;38.9;5.6;63;886
201805071200;22.0;35.6;5.5;64;876
201805071300;22.4;33.3;5.6;55;822
201805071400;22.8;31.0;5.9;53;716
201805071500;23.1;32.0;5.7;59;575
201805071600;22.7;29.8;5.1;62;415
201805071700;22.3;33.3;5.0;69;251
201805071800;21.1;35.5;5.0;70;94
201805071900;19.0;40.3;3.5;79;0
201805072000;16.8;45.4;2.6;79;0
201805072100;15.4;50.3;1.7;94;0
201805072200;13.9;57.0;1.8;85;0
201805072300;11.7;66.3;1.7;93;0
201805080000;11.4;66.7;1.5;89;0
201805080100;9.9;72.0;2.1;87;0
201805080200;9.4;71.9;2.2;90;0
201805080300;9.9;70.5;1.9;90;0
201805080400;8.5;83.9;2.5;86;0
201805080500;9.2;74.4;2.1;93;126
201805080600;13.2;66.8;2.5;85;283
201805080700;16.8;50.3;3.7;86;447
201805080800;18.5;45.1;3.9;74;605
201805080900;19.9;39.8;4.6;70;741
201805081000;21.5;35.9;5.0;68;840
201805081100;22.4;31.4;4.9;76;889
201805081200;23.0;27.4;5.4;69;884
201805081300;23.8;25.0;4.2;78;825
201805081400;24.2;25.7;3.8;83;719
201805081500;23.9;24.3;4.3;65;578
201805081600;23.5;25.0;3.8;77;418
201805081700;22.9;27.0;4.3;63;254
201805081800;21.6;31.0;3.9;71;101
201805081900;19.2;35.9;3.5;71;0
201805082000;15.6;46.8;2.0;95;0
201805082100;14.9;49.8;1.7;97;0
201805082200;13.4;57.8;2.1;82;0
201805082300;11.4;67.7;1.4;104;0
201805090000;10.8;69.8;1.1;130;0
201805090100;10.6;70.9;1.4;106;0
201805090200;9.3;74.4;1.9;88;0
201805090300;8.7;78.3;1.3;83;0
201805090400;8.0;82.9;1.4;112;0
201805090500;8.6;81.2;1.4;119;128
201805090600;12.4;72.7;1.5;92;284
201805090700;15.9;59.4;2.2;94;438
201805090800;18.2;53.9;2.6;68;157
201805090900;19.0;49.6;2.7;56;512
201805091000;19.9;46.5;3.0;53;98
201805091100;20.7;45.1;3.0;30;108
201805091200;20.8;43.9;2.8;34;337
201805091300;21.7;42.9;2.9;30;355
201805091400;21.8;41.0;2.3;51;482
201805091500;21.8;40.0;2.9;26;419
201805091600;22.6;34.4;2.7;27;83
201805091700;21.7;39.3;2.2;83;61
201805091800;20.9;41.8;1.7;81;59
201805091900;18.1;51.8;1.7;244;0
201805092000;15.0;61.4;1.4;241;0
201805092100;13.5;67.1;1.3;207;0
201805092200;13.3;69.5;1.4;183;0
201805092300;13.1;71.0;1.4;205;0
201805100000;13.2;72.5;1.1;239;0
201805100100;12.7;75.0;1.8;220;0
201805100200;13.4;69.1;2.2;232;0
201805100300;13.3;75.2;1.4;232;0
201805100400;11.6;86.6;2.0;243;0
201805100500;12.7;82.6;1.7;233;14
201805100600;13.2;84.6;3.7;209;33
201805100700;13.6;82.9;2.9;224;58
201805100800;14.0;82.7;3.7;226;66
201805100900;13.5;89.7;3.2;234;81
201805101000;12.7;95.7;3.1;220;91
201805101100;13.6;90.2;3.7;227;97
201805101200;14.2;84.3;5.5;242;96
201805101300;14.5;82.5;4.6;263;90
201805101400;13.1;82.1;5.9;282;79
201805101500;10.8;83.2;7.0;274;63
201805101600;10.2;79.2;6.0;267;46
201805101700;10.5;76.0;4.4;261;29
201805101800;10.7;81.1;3.0;251;12
201805101900;10.5;83.9;2.6;250;0
201805102000;10.4;85.5;1.9;261;0
201805102100;10.0;90.1;2.3;246;0
201805102200;9.5;92.2;2.1;228;0
201805102300;8.8;92.5;1.6;236;0
201805110000;7.7;96.9;2.2;251;0
201805110100;7.1;97.1;1.4;227;0
201805110200;6.6;97.3;1.0;125;0
201805110300;6.2;99.5;0.9;134;0
201805110400;5.8;99.4;1.0;117;0
201805110500;5.4;98.9;1.0;99;113
201805110600;7.7;94.5;1.2;87;290
201805110700;11.2;83.2;2.0;79;448
201805110800;13.2;75.6;2.7;77;76
201805110900;14.2;68.2;3.2;69;82
201805111000;15.1;66.0;4.1;80;115
201805111100;15.8;62.3;3.8;64;190
201805111200;16.8;59.9;3.3;62;136
201805111300;17.9;55.5;3.5;76;97
201805111400;18.2;55.7;3.5;78;101
201805111500;18.0;56.0;3.2;48;207
201805111600;18.9;56.6;3.4;47;313
201805111700;18.3;57.5;2.6;64;264
201805111800;17.8;61.1;2.6;59;110
201805111900;15.5;70.0;2.2;73;0
201805112000;13.2;80.0;1.9;94;0
201805112100;11.7;86.8;0.9;106;0
201805112200;10.7;88.9;1.0;102;0
201805112300;10.6;90.1;0.7;147;0
201805120000;9.2;95.0;1.2;232;0
201805120100;8.7;95.3;0.9;208;0
201805120200;8.5;96.8;0.6;225;0
201805120300;8.0;96.7;0.7;287;0
201805120400;8.3;97.8;0.8;299;0
201805120500;8.9;97.1;1.1;193;134
201805120600;11.6;91.7;1.1;108;266
201805120700;15.6;78.9;1.0;104;426
201805120800;18.1;68.3;1.7;68;607
201805120900;19.7;62.1;2.2;80;743
201805121000;21.2;54.5;2.6;73;833
201805121100;22.2;49.2;3.3;83;569
201805121200;23.4;40.7;3.4;87;263
201805121300;24.2;40.6;3.6;88;129
201805121400;24.4;39.7;3.8;69;90
201805121500;24.3;37.7;3.4;79;65
201805121600;24.2;36.9;3.8;70;47
201805121700;23.3;42.9;3.3;70;29
201805121800;21.8;46.7;2.7;87;12
201805121900;19.9;51.0;2.5;66;0
201805122000;17.1;65.8;1.7;92;0
201805122100;16.2;70.0;1.9;98;0
201805122200;15.4;75.0;3.5;264;0
201805122300;14.1;85.7;2.9;338;0
201805130000;13.5;88.9;1.6;254;0
201805130100;12.8;89.0;1.3;238;0
201805130200;12.8;88.3;2.0;238;0
201805130300;11.6;90.2;1.9;276;0
201805130400;12.3;88.4;2.0;267;1
201805130500;13.2;86.2;2.1;265;15
201805130600;13.9;85.1;2.2;267;32
201805130700;14.8;83.1;2.6;273;50
201805130800;15.3;82.9;3.9;287;67
201805130900;15.0;85.6;4.1;278;82
201805131000;14.8;84.1;4.4;289;92
201805131100;15.5;80.5;3.9;295;98
201805131200;15.6;79.7;4.3;292;97
201805131300;15.9;78.5;4.1;287;91
201805131400;15.3;80.7;4.5;295;79
201805131500;15.0;81.5;4.6;299;64
201805131600;14.3;82.7;4.2;309;47
201805131700;14.1;84.4;4.2;294;29
201805131800;13.5;88.0;4.2;290;13
201805131900;13.2;89.0;3.3;325;0
201805132000;12.7;92.5;2.3;300;0
201805132100;12.4;96.2;2.9;293;0
201805132200;12.1;95.5;2.9;318;0
201805132300;11.9;96.3;2.6;270;0
201805140000;11.8;96.4;1.8;279;0
201805140100;11.7;97.0;2.1;274;0
201805140200;11.7;97.1;1.7;248;0
201805140300;11.6;98.1;1.7;267;0
201805140400;11.5;94.9;1.6;234;2
201805140500;11.4;98.0;1.7;291;18
201805140600;11.7;97.7;1.9;337;33
201805140700;11.8;97.3;2.2;337;50
201805140800;12.1;97.7;2.3;346;67
201805140900;12.9;95.8;2.6;325;82
201805141000;13.1;92.8;2.6;326;93
201805141100;13.2;94.3;2.8;326;98
201805141200;13.4;93.7;2.8;322;98
201805141300;13.7;92.6;2.9;318;91
201805141400;14.2;92.3;2.9;308;80
201805141500;14.0;93.3;2.4;303;65
201805141600;14.2;93.4;2.6;323;59
201805141700;13.7;96.5;3.2;253;30
201805141800;13.9;96.8;2.8;21;13
201805141900;13.6;95.7;1.6;297;0
201805142000;13.1;96.5;2.1;326;0
201805142100;12.6;99.3;2.1;326;0
201805142200;13.4;95.3;1.6;358;0
201805142300;13.2;97.0;2.4;359;0
201805150000;12.3;98.0;1.7;271;0
201805150100;12.3;98.0;2.1;349;0
201805150200;12.1;97.6;2.0;344;0
201805150300;12.3;98.4;1.5;7;0
201805150400;11.2;97.6;1.7;350;6
201805150500;11.1;96.6;1.9;335;20
201805150600;11.8;95.4;2.0;12;33
201805150700;12.2;93.7;2.9;27;51
201805150800;12.8;89.0;2.6;33;68
201805150900;13.2;87.4;3.0;48;83
201805151000;14.7;80.7;3.0;51;93
201805151100;16.3;72.2;3.8;24;169
201805151200;17.2;61.2;4.2;10;103
201805151300;17.9;55.1;4.9;7;156
201805151400;15.9;67.7;4.9;4;488
201805151500;18.1;52.8;4.6;355;117
201805151600;17.9;46.5;4.1;5;55
201805151700;16.5;55.2;5.0;46;31
201805151800;15.8;59.8;3.0;43;13
201805151900;12.8;75.6;2.9;8;0
201805152000;11.7;82.7;2.1;127;0
201805152100;11.2;88.1;2.4;283;0
201805152200;11.0;89.5;2.2;249;0
201805152300;10.8;92.5;2.1;244;0
201805160000;10.7;93.2;1.6;236;0
201805160100;10.3;96.0;1.8;233;0
201805160200;10.4;93.9;2.1;252;0
201805160300;10.4;93.6;1.9;256;0
201805160400;10.2;97.0;1.5;316;1
201805160500;10.3;97.5;2.2;272;36
201805160600;10.4;96.8;2.2;263;43
201805160700;10.9;96.1;2.3;261;51
201805160800;11.6;90.2;2.4;257;68
201805160900;11.1;90.3;2.5;288;83
201805161000;11.7;92.8;2.6;298;93
201805161100;12.4;88.1;2.4;327;99
201805161200;12.9;86.2;2.5;314;98
201805161300;13.3;83.3;2.0;296;92
201805161400;13.6;81.6;2.2;295;80
201805161500;14.4;79.5;2.8;316;65
201805161600;13.9;79.2;2.2;349;48
201805161700;11.9;87.8;1.4;222;30
201805161800;12.2;86.3;1.0;163;14
201805161900;11.8;94.9;1.1;260;0
201805162000;11.2;96.0;1.4;227;0
201805162100;10.7;97.9;1.9;252;0
201805162200;10.5;97.1;1.6;256;0
201805162300;10.4;96.5;1.7;246;0
201805170000;10.6;94.0;2.0;251;0
201805170100;10.7;95.6;1.6;255;0
201805170200;10.9;95.3;2.2;260;0
201805170300;11.2;98.4;2.4;293;0
201805170400;11.1;96.9;3.6;312;2
201805170500;11.1;97.0;3.2;315;22
201805170600;11.3;97.5;3.2;312;57
201805170700;11.3;98.1;3.2;308;51
201805170800;11.9;94.5;2.8;330;68
201805170900;11.4;93.9;3.5;308;83
201805171000;11.5;92.9;3.1;305;94
201805171100;11.7;92.8;3.1;318;99
201805171200;12.5;88.5;3.5;311;98
201805171300;13.8;80.8;3.2;298;92
201805171400;14.3;80.0;3.3;320;81
201805171500;14.4;79.1;3.1;329;66
201805171600;14.2;80.4;2.6;331;48
201805171700;14.3;74.3;2.4;329;31
201805171800;13.5;78.2;1.8;323;14
201805171900;12.6;83.4;1.2;293;0
201805172000;11.1;91.8;0.6;230;0
201805172100;9.7;97.1;1.1;224;0
201805172200;9.1;99.7;1.2;232;0
201805172300;8.7;100.0;1.4;247;0
201805180000;7.8;100.0;1.0;215;0
201805180100;7.1;100.0;1.0;248;0
201805180200;6.3;100.0;0.8;261;0
201805180300;6.5;97.3;0.6;248;0
201805180400;6.3;96.3;1.1;231;15
201805180500;6.5;95.9;0.7;235;155
201805180600;9.3;89.4;0.9;298;309
201805180700;11.4;78.6;0.9;355;477
201805180800;13.2;73.0;1.1;340;636
201805180900;14.8;66.1;1.7;333;765
201805181000;16.1;65.3;2.2;1;838
201805181100;16.2;58.8;2.4;355;883
201805181200;17.0;53.3;2.6;8;863
201805181300;17.6;53.5;3.1;4;803
201805181400;18.0;54.7;3.3;346;389
201805181500;17.8;52.8;3.7;351;219
201805181600;17.2;55.7;4.0;1;190
201805181700;16.6;57.3;3.4;15;269
201805181800;15.8;57.4;2.4;354;109
201805181900;14.1;63.9;2.6;331;0
201805182000;12.2;72.0;2.5;327;0
201805182100;10.8;79.7;2.1;311;0
201805182200;9.8;87.0;2.2;358;0
201805182300;9.6;89.1;1.3;342;0
201805190000;8.7;94.4;1.3;334;0
201805190100;8.3;96.5;1.3;3;0
201805190200;8.2;96.8;0.9;8;0
201805190300;7.3;99.0;1.0;333;0
201805190400;7.2;99.4;0.7;65;11
201805190500;8.1;98.5;0.9;13;58
201805190600;9.0;95.8;1.0;3;47
201805190700;10.8;85.2;1.4;25;60
201805190800;12.4;78.9;1.9;20;69
201805190900;13.2;80.7;2.3;15;84
201805191000;15.0;67.6;2.5;11;95
201805191100;15.4;64.5;2.9;6;101
201805191200;16.8;58.1;3.1;358;138
201805191300;17.0;59.3;3.1;29;93
201805191400;17.6;58.9;3.2;21;81
201805191500;16.9;62.3;3.1;18;66
201805191600;16.7;63.1;3.5;348;49
201805191700;16.6;62.7;2.7;5;32
201805191800;16.3;61.2;3.5;38;15
201805191900;15.7;66.3;2.7;47;0
201805192000;13.8;74.1;2.7;106;0
201805192100;12.5;81.2;2.7;112;0
201805192200;11.2;93.9;1.3;124;0
201805192300;10.3;93.1;1.4;131;0
201805200000;9.5;97.8;1.5;69;0
201805200100;9.7;99.8;1.4;73;0
201805200200;9.8;98.7;1.5;82;0
201805200300;10.2;99.3;2.1;39;0
201805200400;10.3;99.1;1.9;8;2
201805200500;10.6;99.1;2.2;33;18
201805200600;11.1;96.8;2.5;41;35
201805200700;11.3;97.5;3.0;41;53
201805200800;11.4;97.8;3.5;54;69
201805200900;11.7;97.2;3.6;51;84
201805201000;12.6;95.2;4.2;72;94
201805201100;13.4;91.6;3.8;63;100
201805201200;14.2;90.0;3.1;66;99
201805201300;15.1;85.4;4.2;64;93
201805201400;15.5;82.3;4.0;63;82
201805201500;16.8;75.1;3.5;76;67
201805201600;16.1;80.3;3.3;84;49
201805201700;15.2;83.6;2.9;72;31
201805201800;15.1;85.4;2.3;61;15
201805201900;14.3;91.4;1.5;86;0
201805202000;14.0;93.8;1.7;81;0
201805202100;13.3;97.5;1.6;87;0
201805202200;13.1;97.5;2.5;67;0
201805202300;12.5;98.4;1.4;87;0
201805210000;11.5;99.0;1.9;88;0
201805210100;11.4;95.7;2.5;91;0
201805210200;10.9;94.3;2.4;87;0
201805210300;10.7;92.6;1.9;91;0
201805210400;10.0;93.4;1.8;95;25
201805210500;9.8;95.8;1.7;110;126
201805210600;13.0;80.5;1.8;112;273
201805210700;15.1;71.3;1.9;114;480
201805210800;16.7;67.3;2.1;84;627
201805210900;17.5;67.3;1.8;96;609
201805211000;18.8;64.9;1.7;44;363
201805211100;20.2;58.8;1.7;39;150
201805211200;20.8;54.1;2.0;358;112
201805211300;20.7;55.9;1.6;66;154
201805211400;21.0;58.7;1.7;237;83
201805211500;18.9;68.0;2.0;340;73
201805211600;20.1;60.4;2.3;305;50
201805211700;20.2;64.9;2.3;328;66
201805211800;19.7;68.0;1.5;328;18
201805211900;18.0;72.7;1.8;155;0
201805212000;15.5;73.8;1.7;190;0
201805212100;13.9;82.2;2.3;184;0
201805212200;13.4;86.6;2.1;111;0
201805212300;12.0;93.7;1.8;149;0
201805220000;11.1;94.7;1.6;142;0
201805220100;10.2;98.0;1.2;171;0
201805220200;9.7;98.0;1.6;227;0
201805220300;9.7;97.8;1.0;239;0
201805220400;10.2;97.5;0.9;111;18
201805220500;10.4;97.3;1.0;153;99
201805220600;13.0;87.1;0.7;148;277
201805220700;15.4;76.9;1.1;116;477
201805220800;18.7;65.2;1.4;169;277
201805220900;20.2;58.5;1.5;34;147
201805221000;20.5;56.2;1.9;33;187
201805221100;22.1;54.0;2.2;16;200
201805221200;22.0;52.2;2.3;90;101
201805221300;20.8;57.1;3.8;54;93
201805221400;17.6;73.0;2.8;301;82
201805221500;15.9;82.6;4.0;247;67
201805221600;15.3;84.8;3.9;264;50
201805221700;15.8;83.7;2.7;291;33
201805221800;15.7;85.3;1.7;154;15
201805221900;15.1;86.9;1.7;133;1
201805222000;14.6;87.1;1.3;144;0
201805222100;13.7;90.7;1.2;175;0
201805222200;13.8;92.5;1.3;255;0
201805222300;13.1;95.6;1.4;256;0
201805230000;12.6;97.8;1.3;190;0
201805230100;13.2;97.8;1.3;180;0
201805230200;12.9;98.5;1.0;166;0
201805230300;12.7;98.7;0.6;226;0
201805230400;12.5;99.3;1.3;170;3
201805230500;12.7;98.7;1.2;205;20
201805230600;13.3;97.6;0.7;239;35
201805230700;14.0;95.3;0.9;232;53
201805230800;14.7;90.5;1.3;224;70
201805230900;15.3;89.1;1.8;298;85
201805231000;15.6;87.7;1.8;99;95
201805231100;16.5;84.5;2.0;86;101
201805231200;17.7;78.8;2.2;21;251
201805231300;19.4;66.7;2.3;50;288
201805231400;19.9;63.9;1.8;22;297
201805231500;20.6;63.7;2.7;14;236
201805231600;20.2;62.3;2.5;8;151
201805231700;20.4;62.9;2.9;13;44
201805231800;19.4;70.0;2.8;46;30
201805231900;18.5;76.6;2.6;34;1
201805232000;16.7;83.2;1.5;40;0
201805232100;15.7;86.5;1.4;58;0
201805232200;14.4;94.8;1.2;112;0
201805232300;13.2;97.4;1.3;31;0
201805240000;12.8;98.2;1.2;194;0
201805240100;13.4;97.2;1.3;223;0
201805240200;13.2;97.6;1.9;229;0
201805240300;12.8;96.6;1.2;260;0
201805240400;12.3;99.2;1.5;260;6
201805240500;11.6;99.0;1.4;227;113
201805240600;13.8;95.6;1.7;238;36
201805240700;15.0;92.2;1.4;211;53
201805240800;15.9;90.7;1.1;210;71
201805240900;17.2;81.5;1.7;156;86
201805241000;19.0;78.4;1.8;143;121
201805241100;19.8;72.1;1.9;142;387
201805241200;21.0;63.8;1.9;223;324
201805241300;21.3;60.9;1.9;280;142
201805241400;20.1;65.9;3.0;326;84
201805241500;18.2;77.7;2.9;274;68
201805241600;18.0;81.3;1.6;330;60
201805241700;17.3;91.2;1.7;99;60
201805241800;17.4;93.3;1.8;65;54
201805241900;16.3;98.6;1.3;161;10
201805242000;14.9;100.0;0.8;155;0
201805242100;14.1;97.8;1.2;116;0
201805242200;13.4;99.3;1.5;234;0
201805242300;12.5;98.2;1.6;270;0
201805250000;12.2;99.2;1.1;209;0
201805250100;12.4;98.9;1.0;151;0
201805250200;11.9;99.0;1.5;199;0
201805250300;10.8;100.0;1.3;245;0
201805250400;10.6;99.9;1.6;241;34
201805250500;11.8;98.7;1.7;174;174
201805250600;14.0;91.5;1.1;226;330
201805250700;17.3;81.3;1.1;349;496
201805250800;19.2;72.5;1.4;340;653
201805250900;20.4;69.7;1.7;20;507
201805251000;21.2;62.7;2.1;351;289
201805251100;21.7;58.8;2.2;26;238
201805251200;22.0;55.4;1.7;70;156
201805251300;22.1;64.2;2.2;18;181
201805251400;22.9;55.5;2.9;1;178
201805251500;23.1;53.4;3.0;23;187
201805251600;22.8;53.7;2.9;13;57
201805251700;22.3;55.6;2.6;30;197
201805251800;21.7;59.7;3.0;38;75
201805251900;20.1;67.7;2.3;63;2
201805252000;17.1;81.2;1.1;79;0
201805252100;15.4;87.2;1.8;86;0
201805252200;14.7;89.7;1.1;98;0
201805252300;15.2;87.9;1.7;101;0
201805260000;13.8;92.5;0.7;84;0
201805260100;13.2;95.1;1.2;15;0
201805260200;12.4;96.8;0.8;67;0
201805260300;12.2;98.4;1.5;121;0
201805260400;11.5;99.0;0.8;93;6
201805260500;12.4;97.9;1.2;70;46
201805260600;14.8;92.0;1.2;82;40
201805260700;18.0;81.1;2.7;85;351
201805260800;20.4;71.3;2.5;83;185
201805260900;22.2;61.8;3.0;70;90
201805261000;23.2;59.4;2.4;81;164
201805261100;23.9;54.8;2.3;86;924
201805261200;24.6;49.6;2.4;74;931
201805261300;25.6;47.8;2.2;49;828
201805261400;25.4;47.7;2.0;43;89
201805261500;25.0;51.1;1.9;66;68
201805261600;22.4;64.2;1.9;20;51
201805261700;22.2;68.0;2.2;10;33
201805261800;22.0;68.4;2.1;31;21
201805261900;21.2;72.8;1.2;80;7
201805262000;19.5;79.7;1.0;87;0
201805262100;17.1;87.9;1.2;62;0
201805262200;15.8;91.1;0.7;150;0
201805262300;15.4;91.9;0.9;113;0
201805270000;14.9;92.2;0.5;136;0
201805270100;14.7;93.2;1.5;117;0
201805270200;14.2;96.9;0.9;140;0
201805270300;14.1;97.0;1.1;164;0
201805270400;14.0;97.7;1.5;129;5
201805270500;14.5;95.4;1.1;172;24
201805270600;15.7;92.2;0.9;173;68
201805270700;18.9;82.8;1.5;83;54
201805270800;21.4;69.5;2.0;115;71
201805270900;22.2;66.2;1.6;174;88
201805271000;23.3;60.4;1.2;225;269
201805271100;24.5;57.1;1.7;202;104
201805271200;23.1;58.6;1.4;344;101
201805271300;21.9;68.7;1.2;332;95
201805271400;20.5;77.5;1.8;259;83
201805271500;21.1;80.3;2.1;318;68
201805271600;23.9;63.7;2.3;341;51
201805271700;23.1;68.9;2.1;55;70
201805271800;22.7;69.3;0.9;34;63
201805271900;20.7;81.8;0.9;15;16
201805272000;18.3;91.6;0.9;359;0
201805272100;18.0;93.0;0.3;100;0
201805272200;17.3;93.6;0.7;2;0
201805272300;16.8;91.9;1.1;85;0
201805280000;15.2;95.7;0.7;276;0
201805280100;14.5;97.0;0.9;259;0
201805280200;14.9;96.1;1.8;243;0
201805280300;13.7;97.9;2.1;253;0
201805280400;14.1;98.2;1.4;274;39
201805280500;14.4;96.6;1.7;31;177
201805280600;17.6;86.9;1.7;76;328
201805280700;20.0;80.1;2.1;76;480
201805280800;21.7;71.9;2.4;68;655
201805280900;23.2;66.4;3.0;66;769
201805281000;24.6;60.1;2.9;60;495
201805281100;25.5;53.4;3.7;64;258
201805281200;26.3;49.9;4.1;72;101
201805281300;26.7;46.8;3.8;79;99
201805281400;26.8;45.4;4.1;83;94
201805281500;26.7;43.1;3.8;87;98
201805281600;25.9;45.4;3.2;86;190
201805281700;25.4;46.2;3.4;98;35
201805281800;25.0;52.6;2.5;71;17
201805281900;23.4;61.7;2.4;63;2
201805282000;21.1;69.3;1.8;132;0
201805282100;19.1;75.9;1.2;50;0
201805282200;18.2;79.6;1.4;322;0
201805282300;17.9;79.0;1.0;288;0
201805290000;16.1;86.1;0.9;247;0
201805290100;15.4;89.0;1.4;258;0
201805290200;14.6;91.1;2.1;252;0
201805290300;13.8;93.0;1.5;254;0
201805290400;14.3;94.4;2.5;280;6
201805290500;15.5;90.9;2.5;261;24
201805290600;18.3;83.1;3.8;261;39
201805290700;19.9;78.2;3.5;264;55
201805290800;20.6;76.4;3.8;259;71
201805290900;20.9;73.7;3.8;272;86
201805291000;22.1;69.7;3.3;275;97
201805291100;23.0;65.5;3.9;281;102
201805291200;23.0;66.3;3.9;307;103
201805291300;21.3;72.1;4.2;301;96
201805291400;21.7;73.5;5.3;278;86
201805291500;21.5;73.4;2.8;279;70
201805291600;20.0;82.0;2.3;287;96
201805291700;20.9;76.0;1.8;272;298
201805291800;21.3;73.4;2.3;294;155
201805291900;19.4;81.0;1.8;336;8
201805292000;17.7;88.4;1.6;20;0
201805292100;15.7;95.2;1.4;210;0
201805292200;15.1;98.0;1.0;145;0
201805292300;15.0;99.0;1.1;193;0
201805300000;14.4;98.5;0.9;144;0
201805300100;13.3;99.0;1.1;202;0
201805300200;13.5;99.3;0.6;238;0
201805300300;13.0;99.4;0.9;255;0
201805300400;13.0;98.8;1.6;219;44
201805300500;13.5;98.2;1.2;161;94
201805300600;16.1;93.2;1.2;125;152
201805300700;18.6;82.6;1.6;77;459
201805300800;20.8;74.4;1.3;79;663
201805300900;22.9;61.2;1.9;61;794
201805301000;24.1;55.8;2.1;48;886
201805301100;24.5;50.6;2.9;53;530
201805301200;25.1;48.8;2.4;52;919
201805301300;26.0;45.5;3.3;57;826
201805301400;26.1;44.7;3.7;64;767
201805301500;25.9;44.4;3.8;63;618
201805301600;25.6;45.3;4.3;59;244
201805301700;25.1;49.0;4.4;63;36
201805301800;24.3;52.3;4.4;58;17
201805301900;22.8;55.1;2.3;67;2
201805302000;20.9;66.8;2.0;116;0
201805302100;19.2;79.5;3.0;118;0
201805302200;17.8;90.7;2.4;132;0
201805302300;17.0;93.6;3.1;118;0
201805310000;16.9;93.3;2.6;216;0
201805310100;16.0;95.7;2.6;254;0
201805310200;15.5;97.1;1.7;254;0
201805310300;15.1;97.6;2.2;232;0
201805310400;14.3;98.4;1.6;241;13
201805310500;15.5;97.4;1.4;314;179
201805310600;17.1;89.7;1.6;89;343
201805310700;19.3;81.2;1.1;147;507
201805310800;20.7;73.9;1.0;87;665
201805310900;22.2;67.6;1.5;345;791
201805311000;23.3;59.1;1.8;264;873
201805311100;24.3;57.6;2.1;312;491
201805311200;24.2;56.4;2.8;281;105
201805311300;23.4;63.1;3.2;329;97
201805311400;21.0;70.8;3.5;276;130
201805311500;22.2;70.1;3.2;289;209
201805311600;23.3;65.3;2.8;315;53
201805311700;23.2;63.3;3.2;332;36
201805311800;22.8;62.9;2.2;323;18
201805311900;21.0;71.9;1.6;300;3
201805312000;18.9;85.3;1.8;282;0
201805312100;19.5;85.1;3.8;245;0
201805312200;18.4;86.9;2.8;234;0
201805312300;13.8;96.7;4.9;226;0
201806010000;14.1;97.3;2.2;255;0
201806010100;14.0;97.6;3.1;224;0
201806010200;13.9;98.7;2.7;233;0
201806010300;13.6;94.9;1.2;235;0
201806010400;13.5;98.2;1.3;230;48
201806010500;13.8;96.8;1.4;232;187
201806010600;15.7;89.7;1.9;230;330
201806010700;17.1;84.5;3.0;249;135
201806010800;18.1;77.6;3.0;259;153
201806010900;18.7;70.9;2.9;253;90
201806011000;20.9;58.2;3.2;250;99
201806011100;21.4;64.0;3.0;262;274
201806011200;21.5;61.3;3.3;262;205
201806011300;22.1;54.5;3.5;252;103
201806011400;22.9;51.3;3.2;257;104
201806011500;24.0;51.1;2.9;271;137
201806011600;22.3;55.8;3.5;303;295
201806011700;22.0;56.5;3.4;293;42
201806011800;20.3;68.5;3.5;285;20
201806011900;18.2;76.0;2.2;284;25
201806012000;16.8;80.1;1.4;255;0
201806012100;16.2;84.0;1.6;255;0
201806012200;14.4;93.4;1.6;246;0
201806012300;14.1;94.5;1.8;250;0
201806020000;13.9;95.1;1.4;243;0
201806020100;13.2;97.1;1.2;240;0
201806020200;13.1;97.7;1.6;248;0
201806020300;12.5;98.6;1.2;244;0
201806020400;12.3;98.2;1.7;260;50
201806020500;13.0;96.6;1.6;240;185
201806020600;15.7;87.1;1.8;252;80
201806020700;17.3;80.8;1.7;281;91
201806020800;19.0;73.7;1.9;301;124
201806020900;20.0;71.0;2.4;270;87
201806021000;20.0;68.6;1.9;295;127
201806021100;19.4;72.6;1.9;304;105
201806021200;20.3;65.8;2.2;324;276
201806021300;21.7;59.4;2.0;323;114
201806021400;21.6;60.0;1.8;323;438
201806021500;22.1;61.0;2.7;334;196
201806021600;21.4;62.1;2.6;328;76
201806021700;21.1;62.3;2.9;325;85
201806021800;20.8;65.4;2.0;327;130
201806021900;20.4;64.9;1.6;329;28
201806022000;16.8;85.6;1.3;323;0
201806022100;15.5;90.4;1.5;306;0
201806022200;14.8;92.1;1.0;308;0
201806022300;14.2;92.6;0.7;298;0
201806030000;13.9;91.4;1.0;296;0
201806030100;13.5;93.9;1.0;282;0
201806030200;12.8;95.9;0.9;330;0
201806030300;12.5;96.8;0.6;328;0
201806030400;12.4;97.4;0.5;54;49
201806030500;13.3;94.9;0.6;42;188
201806030600;16.4;86.7;1.1;51;263
201806030700;18.3;79.1;1.5;73;501
201806030800;20.2;69.8;2.1;71;668
201806030900;21.7;64.6;2.4;64;429
201806031000;22.6;61.3;2.6;52;143
201806031100;22.9;61.8;2.5;58;103
201806031200;23.7;57.6;2.3;49;102
201806031300;24.3;51.7;2.2;53;97
201806031400;24.3;52.4;2.6;35;92
201806031500;25.8;48.8;3.1;46;552
