time UTC [yyyymmddHHMM]; temperature [deg]; relative humidity [%]; wind speed [m/s]; wind direction [deg]; global radiation [W/m^2]
201805192000;13.3;74.8;2.9;102;0
201805192100;12.1;81.1;3.2;102;0
201805192200;10.9;93.5;1.9;121;0
201805192300;9.9;92.9;1.9;126;0
201805200000;9.0;97.9;1.9;85;0
201805200100;9.3;99.8;1.7;77;0
201805200200;9.4;98.4;1.8;86;0
201805200300;9.9;98.9;2.4;65;0
201805200400;9.9;98.9;2.4;39;2
201805200500;10.2;99.1;2.5;40;18
201805200600;10.7;97.2;3.1;49;34
201805200700;10.9;98.2;3.6;51;52
201805200800;11.0;98.5;4.0;58;69
201805200900;11.2;98.2;4.1;54;84
201805201000;12.0;97.1;4.5;73;94
201805201100;12.9;93.1;4.1;66;100
201805201200;13.7;91.2;3.2;67;99
201805201300;14.5;87.1;4.3;65;93
201805201400;14.9;84.1;4.3;64;82
201805201500;16.3;76.7;3.8;79;67
201805201600;15.5;82.5;4.0;87;49
201805201700;14.5;85.6;3.4;81;32
201805201800;14.5;87.2;2.7;74;15
201805201900;13.8;92.8;2.2;92;0
201805202000;13.5;95.0;2.4;87;0
201805202100;12.8;98.3;2.3;92;0
201805202200;12.6;98.0;3.3;77;0
201805202300;12.1;98.9;2.1;98;0
201805210000;11.2;99.8;2.8;98;0
201805210100;11.1;96.6;3.4;95;0
201805210200;10.6;95.5;3.3;92;0
201805210300;10.5;93.2;2.7;96;0
201805210400;9.8;93.7;2.5;99;24
201805210500;9.6;95.5;2.3;119;139
201805210600;12.7;81.0;2.1;118;226
201805210700;14.7;72.2;2.1;114;478
201805210800;16.3;68.1;2.3;85;614
201805210900;17.1;69.0;2.0;101;505
201805211000;18.3;66.3;1.8;32;361
201805211100;19.7;60.6;1.7;32;143
201805211200;20.2;55.5;2.2;4;114
201805211300;19.9;58.6;1.7;73;111
201805211400;20.2;62.1;2.0;235;82
201805211500;18.1;71.7;2.2;356;71
201805211600;19.4;62.4;2.3;306;50
201805211700;19.5;66.9;2.2;331;58
201805211800;19.1;70.1;1.7;327;18
201805211900;17.5;74.6;2.1;155;0
201805212000;15.2;75.2;1.9;131;0
201805212100;13.6;83.4;2.7;156;0
201805212200;13.0;86.5;2.5;120;0
201805212300;11.8;92.2;2.2;150;0
201805220000;10.8;94.3;2.1;159;0
201805220100;9.9;97.4;1.6;175;0
201805220200;9.5;97.4;2.2;220;0
201805220300;9.4;97.1;1.3;232;0
201805220400;10.1;96.3;1.2;113;16
201805220500;10.3;96.5;1.3;135;74
201805220600;12.9;86.2;1.0;138;226
201805220700;15.2;75.9;1.1;117;476
201805220800;18.4;63.8;1.5;243;305
201805220900;19.9;58.5;1.6;347;124
201805221000;20.1;55.7;2.1;15;167
201805221100;21.6;52.9;2.2;20;239
201805221200;21.4;52.0;2.5;96;101
201805221300;20.2;58.9;3.8;62;93
201805221400;16.9;75.3;3.2;290;82
201805221500;15.0;86.0;3.8;221;67
201805221600;14.5;88.5;3.8;242;50
201805221700;15.0;86.9;2.6;290;32
201805221800;15.1;88.4;1.8;143;15
201805221900;14.5;89.5;2.0;126;1
201805222000;13.9;90.1;1.7;138;0
201805222100;13.3;92.6;1.5;189;0
201805222200;13.4;93.8;1.4;246;0
201805222300;12.8;96.0;1.6;263;0
201805230000;12.2;98.2;1.6;180;0
201805230100;12.9;98.1;1.6;169;0
201805230200;12.5;98.5;1.2;153;0
201805230300;12.4;98.5;0.9;224;0
201805230400;12.2;99.0;1.7;192;3
201805230500;12.3;98.5;1.5;213;20
201805230600;13.1;97.4;0.9;242;35
201805230700;13.6;95.7;1.0;233;53
201805230800;14.2;91.5;1.4;218;70
201805230900;14.8;90.3;1.8;304;85
201805231000;15.0;89.7;2.1;98;95
201805231100;15.8;86.6;2.2;78;101
201805231200;17.1;81.0;2.5;43;228
201805231300;18.7;68.3;2.4;74;239
201805231400;19.4;64.7;2.0;30;265
201805231500;20.1;65.0;2.9;14;233
201805231600;19.8;62.8;2.8;10;136
201805231700;19.9;63.5;3.0;16;39
201805231800;18.9;70.6;3.2;49;29
201805231900;18.0;77.0;3.0;44;1
201805232000;16.2;85.7;1.9;50;0
201805232100;15.4;85.5;1.8;67;0
201805232200;13.9;94.8;1.6;111;0
201805232300;12.8;97.3;1.7;60;0
201805240000;12.4;98.1;1.5;180;0
201805240100;13.1;97.3;1.6;213;0
201805240200;13.0;97.4;1.8;222;0
201805240300;12.6;96.1;1.2;255;0
201805240400;12.0;99.2;1.9;250;7
201805240500;11.3;99.0;1.7;230;102
201805240600;13.4;96.2;1.9;244;35
201805240700;14.5;93.4;1.6;214;53
201805240800;15.3;92.3;1.2;212;70
201805240900;16.6;83.3;1.8;140;86
201805241000;18.3;81.2;1.9;165;120
201805241100;19.1;73.4;1.9;187;365
201805241200;20.4;64.1;2.1;227;293
201805241300;20.8;62.4;2.0;283;121
201805241400;19.1;69.7;2.8;322;84
201805241500;17.9;76.5;3.1;261;68
201805241600;17.9;80.8;1.8;321;72
201805241700;16.9;92.3;1.9;98;42
201805241800;17.0;94.4;1.9;88;54
201805241900;15.9;99.1;1.4;162;10
201805242000;14.5;100.0;1.2;149;0
201805242100;13.8;98.3;1.6;123;0
201805242200;13.0;99.4;1.7;235;0
201805242300;12.2;98.3;2.0;266;0
201805250000;12.0;99.0;1.4;210;0
201805250100;12.3;98.9;1.3;163;0
201805250200;11.6;98.6;1.9;202;0
201805250300;10.6;99.8;1.4;241;0
201805250400;10.5;99.2;1.8;243;34
201805250500;11.6;98.3;1.8;251;173
201805250600;13.9;91.7;1.3;245;328
201805250700;17.1;81.3;1.1;338;495
201805250800;18.9;73.0;1.4;337;652
201805250900;20.0;70.1;1.7;6;566
201805251000;20.9;62.9;2.1;360;210
201805251100;21.2;60.5;2.3;33;163
201805251200;21.3;57.5;1.7;61;129
201805251300;21.1;70.2;2.2;26;149
201805251400;22.3;58.2;2.9;2;150
201805251500;22.4;54.8;2.9;26;118
201805251600;22.1;55.2;2.8;24;69
201805251700;21.8;56.8;2.7;36;256
201805251800;21.3;60.5;3.2;42;94
201805251900;19.5;69.4;2.6;64;2
201805252000;16.4;83.0;1.6;80;0
201805252100;15.0;88.2;2.3;88;0
201805252200;14.2;90.3;1.6;96;0
201805252300;14.6;88.7;2.4;105;0
201805260000;13.5;92.7;1.2;85;0
201805260100;12.9;94.9;1.7;45;0
201805260200;12.2;96.3;1.3;71;0
201805260300;12.0;97.9;2.0;126;0
201805260400;11.4;98.6;1.4;95;5
201805260500;12.3;97.8;1.8;72;31
201805260600;14.7;92.0;1.7;84;40
201805260700;17.9;81.2;3.0;84;416
201805260800;20.0;71.8;2.7;85;123
201805260900;21.8;62.6;3.2;70;100
201805261000;22.8;59.8;2.7;81;164
201805261100;23.4;55.6;2.5;84;928
201805261200;24.1;50.6;2.5;72;929
201805261300;25.1;48.7;2.2;48;838
201805261400;24.9;48.4;2.2;30;88
201805261500;24.3;52.5;2.1;63;68
201805261600;21.4;70.0;2.1;14;51
201805261700;21.1;74.7;2.4;7;33
201805261800;21.1;74.7;2.3;32;27
201805261900;20.3;78.4;1.4;79;5
201805262000;18.6;84.6;1.2;86;0
201805262100;16.5;91.0;1.5;65;0
201805262200;15.5;92.7;1.0;135;0
201805262300;15.1;92.7;1.3;114;0
201805270000;14.6;92.5;0.9;136;0
201805270100;14.4;93.4;1.8;123;0
201805270200;14.0;96.5;1.2;145;0
201805270300;13.9;96.6;1.7;151;0
201805270400;13.9;97.0;2.1;129;5
201805270500;14.4;94.9;1.7;169;30
201805270600;15.5;92.3;1.3;154;78
201805270700;18.7;83.8;1.8;80;54
201805270800;21.2;71.1;2.0;125;72
201805270900;21.8;67.6;1.8;219;88
201805271000;22.9;60.8;1.5;261;215
201805271100;24.0;58.3;1.9;231;103
201805271200;21.9;62.4;1.4;320;101
201805271300;20.8;73.6;1.3;335;95
201805271400;19.4;82.0;1.7;229;83
201805271500;20.5;81.8;2.0;3;68
201805271600;23.2;66.1;2.6;341;51
201805271700;22.3;73.1;2.1;66;50
201805271800;22.2;72.3;1.3;48;95
201805271900;20.1;84.5;1.4;35;16
201805272000;17.9;93.2;1.4;70;0
201805272100;17.5;94.6;0.6;91;0
201805272200;16.9;94.4;1.2;25;0
201805272300;16.4;92.4;1.4;82;0
201805280000;15.0;95.4;1.0;284;0
201805280100;14.3;97.2;1.0;258;0
201805280200;14.6;95.6;2.2;245;0
201805280300;13.7;97.5;2.5;251;0
201805280400;14.0;97.3;1.6;279;39
201805280500;14.2;96.0;1.9;32;175
201805280600;17.3;87.8;2.3;68;325
201805280700;19.7;80.2;2.7;77;478
201805280800;21.5;71.7;2.9;71;652
201805280900;22.8;66.6;3.3;68;760
201805281000;24.2;60.6;3.2;64;519
201805281100;25.0;54.5;3.9;65;214
201805281200;25.7;49.9;4.3;75;101
201805281300;26.2;47.9;3.9;80;100
201805281400;26.2;47.1;4.5;82;89
201805281500;26.1;44.4;4.0;88;132
201805281600;25.2;46.7;3.3;89;202
201805281700;24.8;47.0;3.7;101;34
201805281800;24.5;52.6;2.7;69;17
201805281900;22.8;64.1;2.5;59;2
201805282000;20.4;72.4;2.2;151;0
201805282100;18.7;77.4;1.7;22;0
201805282200;18.0;80.8;2.0;316;0
201805282300;17.5;79.9;1.2;292;0
201805290000;16.0;86.3;1.3;236;0
201805290100;15.2;89.4;1.7;250;0
201805290200;14.3;91.5;2.3;252;0
201805290300;13.7;93.0;1.6;260;0
201805290400;14.2;94.6;2.5;276;5
201805290500;15.4;91.2;2.7;264;25
201805290600;18.2;83.3;4.3;263;38
201805290700;19.6;79.3;3.9;265;55
201805290800;20.2;77.4;4.2;262;71
201805290900;20.4;74.4;4.0;271;86
201805291000;21.6;70.0;3.5;274;96
201805291100;22.5;66.5;4.1;278;102
201805291200;22.3;68.0;4.1;298;104
201805291300;20.3;75.6;4.4;292;97
201805291400;21.3;75.1;5.3;276;87
201805291500;21.5;72.5;2.7;275;70
201805291600;19.7;83.5;2.5;284;161
201805291700;20.5;78.2;1.9;272;301
201805291800;20.9;75.3;2.4;288;156
201805291900;19.0;82.4;1.8;330;12
201805292000;17.3;89.8;1.8;345;0
201805292100;15.4;96.5;1.6;216;0
201805292200;14.8;98.3;1.1;143;0
201805292300;14.7;99.2;1.1;188;0
201805300000;14.1;98.6;1.0;152;0
201805300100;13.2;99.1;1.4;202;0
201805300200;13.4;99.2;0.8;231;0
201805300300;12.9;99.4;1.0;257;0
201805300400;13.0;98.7;1.7;227;44
201805300500;13.4;97.9;1.4;169;139
201805300600;15.9;93.4;1.5;122;216
201805300700;18.3;83.3;1.8;75;487
201805300800;20.5;74.6;1.4;73;663
201805300900;22.5;61.0;1.8;63;790
201805301000;23.6;56.0;2.1;54;881
201805301100;24.1;50.4;2.9;53;630
201805301200;24.6;48.8;2.6;55;910
201805301300;25.4;46.6;3.5;61;744
201805301400;25.6;46.1;3.9;67;764
201805301500;25.2;46.6;3.9;65;626
201805301600;25.1;46.0;4.5;62;313
201805301700;24.5;49.6;4.5;66;35
201805301800;23.9;53.1;4.6;62;17
201805301900;22.3;55.7;2.4;69;2
201805302000;20.3;69.4;2.6;116;0
201805302100;18.8;80.6;3.8;119;0
201805302200;17.5;90.8;2.7;124;0
201805302300;16.7;93.7;3.2;127;0
201805310000;16.6;93.8;3.0;225;0
201805310100;15.7;96.0;2.8;252;0
201805310200;15.2;97.0;1.9;258;0
201805310300;15.0;97.4;2.3;244;0
201805310400;14.2;98.0;1.8;247;9
201805310500;15.2;97.3;1.6;299;181
201805310600;16.8;90.5;1.7;241;343
201805310700;19.1;81.4;1.2;135;507
201805310800;20.4;74.7;1.1;87;665
201805310900;21.8;68.2;1.6;340;786
201805311000;22.8;60.7;1.9;255;859
201805311100;23.8;58.5;2.2;305;423
201805311200;23.3;59.7;2.8;280;105
201805311300;22.2;67.6;3.3;323;97
201805311400;20.1;73.9;3.0;278;154
201805311500;21.6;73.0;3.1;291;294
201805311600;22.8;67.1;2.8;316;53
201805311700;22.8;63.8;3.1;333;36
201805311800;22.3;64.2;2.3;324;18
201805311900;20.6;72.5;1.6;311;3
201805312000;18.2;88.5;2.1;289;0
201805312100;19.1;86.6;4.9;244;0
201805312200;17.9;88.5;3.5;239;0
201805312300;13.6;95.6;5.3;232;0
201806010000;13.8;97.0;2.9;259;0
201806010100;13.7;97.8;3.4;230;0
201806010200;13.6;98.8;3.1;239;0
201806010300;13.4;94.8;1.7;239;0
201806010400;13.2;98.5;2.0;234;47
201806010500;13.5;97.2;1.8;236;186
201806010600;15.3;90.7;2.0;236;324
201806010700;16.7;85.3;3.2;254;187
201806010800;17.5;78.7;3.3;261;121
201806010900;18.2;72.1;3.1;255;92
201806011000;20.3;59.5;3.5;254;100
201806011100;20.8;65.6;3.1;268;191
201806011200;20.8;63.2;3.6;263;154
201806011300;21.5;55.4;3.7;252;104
201806011400;22.3;51.8;3.3;258;129
201806011500;23.5;52.1;3.2;273;149
201806011600;21.9;56.7;3.9;300;278
201806011700;21.5;56.5;3.8;290;44
201806011800;19.7;69.6;3.7;278;19
201806011900;17.8;76.5;2.5;278;25
201806012000;16.4;79.8;1.9;259;0
201806012100;15.6;85.2;1.9;256;0
201806012200;13.9;93.5;1.9;250;0
201806012300;13.8;94.9;2.0;255;0
201806020000;13.5;95.0;1.8;249;0
201806020100;12.7;97.2;1.5;247;0
201806020200;12.7;98.2;1.9;254;0
201806020300;12.1;98.8;1.5;248;0
201806020400;12.0;98.5;2.1;260;49
201806020500;12.6;97.1;2.0;248;182
201806020600;15.3;88.3;2.2;252;56
201806020700;16.8;82.6;1.9;277;71
201806020800;18.5;75.4;2.0;296;105
201806020900;19.4;72.4;2.7;271;87
201806021000;19.5;69.8;2.0;287;111
201806021100;18.6;76.1;2.0;293;104
201806021200;19.8;67.8;2.2;314;183
201806021300;21.2;61.2;2.0;312;103
201806021400;21.0;61.6;1.8;313;327
201806021500;21.4;63.4;2.7;337;123
201806021600;20.7;64.1;2.6;334;63
201806021700;20.5;64.1;2.8;333;116
201806021800;20.3;66.4;2.0;331;147
201806021900;19.8;66.2;1.6;338;28
201806022000;16.2;87.1;1.4;333;0
201806022100;14.9;91.4;1.5;315;0
201806022200;14.2;93.4;1.2;310;0
201806022300;13.7;93.5;0.8;307;0
201806030000;13.5;92.2;1.1;300;0
201806030100;13.1;94.3;1.1;292;0
201806030200;12.6;95.9;1.0;347;0
201806030300;12.3;96.8;0.7;351;0
201806030400;12.2;97.1;0.7;49;49
201806030500;13.1;95.0;0.8;43;189
201806030600;16.1;87.8;1.2;48;300
201806030700;18.2;79.4;1.7;74;506
201806030800;19.9;70.1;2.2;69;666
201806030900;21.3;65.2;2.4;65;593
201806031000;22.1;62.5;2.7;53;118
201806031100;22.5;63.0;2.5;56;103
201806031200;23.2;59.3;2.3;53;102
201806031300;23.8;53.0;2.2;54;97
201806031400;23.7;53.9;2.5;40;98
201806031500;25.2;50.4;3.1;47;575
201806031600;23.9;51.0;3.3;51;461
201806031700;24.0;50.5;3.5;45;75
201806031800;22.9;52.7;3.3;44;37
201806031900;21.9;56.8;3.1;42;11
201806032000;20.0;64.7;2.1;38;0
201806032100;17.9;74.5;2.2;43;0
201806032200;15.7;87.1;1.7;13;0
201806032300;15.8;84.6;1.5;20;0
201806040000;14.6;89.3;1.3;19;0
201806040100;14.4;90.8;2.0;5;0
201806040200;14.1;91.4;1.5;312;0
201806040300;13.4;91.3;1.2;29;0
201806040400;13.6;91.8;1.1;343;48
201806040500;14.4;91.0;1.1;354;181
201806040600;17.8;80.1;1.2;53;348
201806040700;20.6;66.2;2.3;78;514
201806040800;21.7;61.9;2.4;77;314
201806040900;23.1;58.5;3.1;77;464
201806041000;24.4;52.3;3.6;90;411
201806041100;25.1;45.6;3.8;69;730
201806041200;25.1;42.1;4.2;65;390
201806041300;25.1;44.6;3.7;75;370
201806041400;25.5;45.4;3.7;38;392
201806041500;26.2;41.2;5.0;32;606
201806041600;26.0;42.9;4.5;36;472
201806041700;25.5;44.0;4.0;39;317
201806041800;24.4;46.1;3.5;42;159
201806041900;22.9;48.5;3.4;33;4
201806042000;21.5;52.3;2.2;23;0
201806042100;19.6;59.7;2.2;45;0
201806042200;17.2;70.8;1.9;51;0
201806042300;17.6;69.0;2.0;9;0
201806050000;16.5;75.3;1.9;328;0
201806050100;16.7;76.9;1.8;330;0
201806050200;15.1;83.4;2.2;307;0
201806050300;14.6;85.5;1.6;288;0
201806050400;14.7;86.3;1.5;202;21
201806050500;15.1;86.4;1.7;96;189
201806050600;17.9;77.4;1.7;56;285
201806050700;19.7;67.7;1.6;96;386
201806050800;21.2;63.8;1.8;75;180
201806050900;22.4;59.9;2.0;56;357
201806051000;23.6;57.3;2.4;60;882
201806051100;24.6;53.2;3.2;39;718
201806051200;25.3;50.8;3.5;50;560
201806051300;25.3;49.1;3.1;56;689
201806051400;25.7;43.8;3.6;49;383
201806051500;25.8;44.4;3.6;39;84
201806051600;25.0;46.8;3.2;22;53
201806051700;23.0;59.3;3.8;31;35
201806051800;22.4;64.0;3.4;34;19
201806051900;22.3;60.3;2.6;35;7
201806052000;21.3;62.7;2.2;39;0
201806052100;20.7;63.5;2.2;63;0
201806052200;19.7;66.4;2.5;58;0
201806052300;17.8;74.5;2.5;53;0
201806060000;16.7;80.5;2.0;42;0
201806060100;16.1;82.7;2.2;49;0
201806060200;15.2;86.3;2.2;28;0
201806060300;14.6;91.0;1.8;26;0
201806060400;14.4;90.7;1.8;55;54
201806060500;15.4;86.8;1.8;133;182
201806060600;17.9;79.1;0.9;136;338
201806060700;20.0;67.6;1.6;79;215
201806060800;21.8;65.0;1.6;70;262
201806060900;22.9;59.5;1.4;52;321
201806061000;23.9;55.3;2.2;78;380
201806061100;25.0;54.5;2.5;52;343
201806061200;25.3;51.6;2.9;39;127
201806061300;25.6;46.5;2.8;40;786
201806061400;26.0;44.9;2.3;34;294
201806061500;25.1;43.1;3.3;351;83
201806061600;24.6;49.1;3.4;355;53
201806061700;24.2;49.5;2.6;9;35
201806061800;22.5;58.4;2.3;19;18
201806061900;22.2;61.2;2.5;4;4
201806062000;20.8;68.1;2.8;158;0
201806062100;18.9;78.0;2.3;106;0
201806062200;18.2;81.6;2.0;226;0
201806062300;16.9;87.7;2.0;248;0
201806070000;16.4;90.2;2.3;237;0
201806070100;15.3;94.0;2.7;250;0
201806070200;15.3;93.8;2.9;263;0
201806070300;15.5;93.6;1.9;274;0
201806070400;15.3;97.0;1.7;268;44
201806070500;15.8;94.1;2.1;237;21
201806070600;17.3;89.9;2.3;241;38
201806070700;18.1;84.9;1.8;222;56
201806070800;19.2;79.6;2.0;251;73
201806070900;20.2;72.1;1.6;250;87
201806071000;21.3;65.0;1.5;299;98
201806071100;21.0;68.4;1.6;292;103
201806071200;21.6;65.6;2.4;287;103
201806071300;21.8;67.9;1.8;328;96
201806071400;21.9;71.1;1.9;321;85
201806071500;21.8;69.9;2.1;312;70
201806071600;21.6;72.0;3.2;302;53
201806071700;19.8;78.8;2.8;360;35
201806071800;16.0;94.4;3.5;253;19
201806071900;16.3;98.5;2.9;277;4
201806072000;15.4;99.5;3.1;31;0
201806072100;14.9;99.9;2.1;201;0
201806072200;14.3;99.7;1.2;286;0
201806072300;13.2;99.8;1.3;120;0
201806080000;13.1;99.1;1.8;208;0
201806080100;12.7;99.2;1.7;247;0
201806080200;11.9;99.4;1.9;251;0
201806080300;12.1;99.0;1.8;129;0
201806080400;12.4;99.0;1.4;149;14
201806080500;12.9;98.5;1.2;42;78
201806080600;15.3;96.3;1.2;109;144
201806080700;17.8;90.8;1.5;95;233
201806080800;19.2;88.2;1.6;47;277
201806080900;21.0;78.1;2.2;41;114
201806081000;22.0;65.4;2.2;42;103
201806081100;22.8;69.6;2.5;17;162
201806081200;23.7;65.0;3.1;14;175
201806081300;23.8;64.7;2.4;38;99
201806081400;24.1;62.2;3.7;37;90
201806081500;23.8;60.7;2.9;47;102
201806081600;23.0;64.8;3.0;339;54
201806081700;22.3;69.0;2.3;346;35
201806081800;21.9;70.3;1.6;300;19
201806081900;19.1;82.5;2.7;281;4
201806082000;16.4;93.7;2.7;155;0
201806082100;15.8;98.8;2.3;253;0
201806082200;16.1;95.5;1.1;279;0
201806082300;16.0;95.1;1.7;261;0
201806090000;15.7;97.9;1.7;266;0
201806090100;15.4;98.0;1.3;250;0
201806090200;15.1;98.4;2.0;234;0
201806090300;15.3;97.2;2.2;256;0
201806090400;14.5;97.5;2.1;253;56
201806090500;15.1;97.2;1.9;250;158
201806090600;17.1;93.3;2.2;257;46
201806090700;18.6;86.8;2.1;251;249
201806090800;19.8;83.3;2.2;254;269
201806090900;21.5;75.8;2.2;252;213
201806091000;22.1;71.3;2.3;316;287
201806091100;23.8;67.3;2.6;293;183
201806091200;24.0;65.7;2.4;320;105
201806091300;21.4;81.9;2.1;299;106
201806091400;19.9;82.7;2.1;240;87
201806091500;20.4;87.1;1.8;262;70
201806091600;20.2;84.4;2.4;269;53
201806091700;21.6;76.7;3.0;286;36
201806091800;20.1;83.1;2.4;278;62
201806091900;19.4;85.5;2.1;285;26
201806092000;17.3;93.0;2.4;309;0
201806092100;16.8;95.5;2.1;260;0
201806092200;16.7;96.3;1.3;290;0
201806092300;16.9;96.4;1.4;261;0
201806100000;16.4;97.1;2.2;265;0
201806100100;15.8;97.5;1.4;256;0
201806100200;15.1;99.2;1.5;226;0
201806100300;14.6;98.4;1.6;209;0
201806100400;14.6;98.8;1.4;225;60
201806100500;15.0;97.6;1.5;262;51
201806100600;17.5;92.3;1.5;253;78
201806100700;20.0;82.7;2.3;259;377
201806100800;22.1;74.2;2.4;269;349
201806100900;22.8;70.0;2.5;255;200
201806101000;23.1;66.1;2.5;265;115
201806101100;24.3;63.1;2.4;287;111
201806101200;24.2;59.4;2.5;281;110
201806101300;25.7;55.6;2.5;283;106
201806101400;25.7;57.1;2.6;293;85
201806101500;23.6;70.1;2.7;280;70
201806101600;23.5;65.5;2.4;276;297
201806101700;24.3;62.2;1.4;201;94
201806101800;22.9;68.9;0.9;258;23
201806101900;21.4;79.2;1.1;233;35
201806102000;18.6;90.8;1.3;142;0
201806102100;17.8;95.0;0.9;27;0
201806102200;17.1;95.9;1.4;293;0
201806102300;17.0;96.4;1.4;126;0
201806110000;16.3;96.2;1.3;121;0
201806110100;15.8;96.7;1.2;119;0
201806110200;15.7;96.9;1.2;117;0
201806110300;15.5;96.1;0.7;127;0
201806110400;14.7;97.6;1.0;137;15
201806110500;15.7;96.6;1.2;61;22
201806110600;18.1;90.4;1.2;225;40
201806110700;20.2;82.4;1.2;201;56
201806110800;20.3;84.1;1.2;268;74
201806110900;21.4;81.0;1.1;191;88
201806111000;22.6;76.3;1.4;78;98
201806111100;23.3;70.0;1.5;264;104
201806111200;24.0;66.2;1.2;226;103
201806111300;22.4;67.4;2.1;248;97
201806111400;22.9;61.3;2.2;267;86
201806111500;22.6;65.1;2.7;282;71
201806111600;22.3;67.0;5.5;278;53
201806111700;19.7;79.2;3.8;285;51
201806111800;17.9;88.3;3.7;296;79
201806111900;17.2;87.9;3.2;287;9
201806112000;17.0;89.5;1.7;263;0
201806112100;15.9;94.8;1.6;285;0
201806112200;14.4;98.0;1.9;261;0
201806112300;14.4;97.9;1.2;260;0
201806120000;14.0;98.1;1.7;256;0
201806120100;13.1;98.4;1.2;245;0
201806120200;13.3;98.5;1.4;256;0
201806120300;13.4;98.5;1.8;257;0
201806120400;13.6;98.1;0.8;236;7
201806120500;14.2;98.3;0.6;226;58
201806120600;15.8;95.5;0.7;198;39
201806120700;16.5;93.9;0.8;215;56
201806120800;16.9;91.2;1.4;232;73
201806120900;17.6;89.3;1.9;255;88
201806121000;18.8;81.4;2.3;261;99
201806121100;20.3;76.7;2.5;288;104
201806121200;19.8;77.1;2.9;289;103
201806121300;16.5;91.5;3.4;304;97
201806121400;16.7;92.4;2.7;301;86
201806121500;17.3;91.2;2.9;305;109
201806121600;17.0;92.4;2.1;336;54
201806121700;17.1;92.3;2.4;341;36
201806121800;17.4;89.5;2.0;331;21
201806121900;16.0;93.9;1.7;350;4
201806122000;15.1;96.3;3.0;350;0
201806122100;14.7;96.1;3.4;348;0
201806122200;14.0;97.3;3.4;346;0
201806122300;13.4;96.2;4.1;344;0
201806130000;12.6;95.5;4.6;351;0
201806130100;12.3;94.5;4.2;350;0
201806130200;12.0;94.4;4.5;357;0
201806130300;11.7;95.2;4.3;355;0
201806130400;11.3;94.8;3.8;5;7
201806130500;11.3;93.4;4.4;356;23
201806130600;11.7;91.9;4.2;357;39
201806130700;12.0;89.3;4.7;4;57
201806130800;12.3;86.7;4.4;3;73
201806130900;13.2;78.5;4.0;346;88
201806131000;12.2;81.4;4.3;350;98
201806131100;13.4;75.7;4.9;337;104
201806131200;13.6;74.6;3.8;345;103
201806131300;12.8;76.1;4.9;324;97
201806131400;13.7;70.8;4.5;325;86
201806131500;13.1;72.4;4.4;326;71
201806131600;13.5;70.1;4.2;316;53
201806131700;13.2;70.9;3.7;332;36
201806131800;12.8;73.2;3.2;334;19
201806131900;12.4;77.1;2.9;338;4
201806132000;11.8;82.1;2.4;320;0
201806132100;11.6;83.1;1.6;327;0
201806132200;10.7;90.0;1.7;306;0
201806132300;11.2;89.2;1.4;328;0
201806140000;11.0;89.7;0.9;40;0
201806140100;10.7;92.2;1.0;59;0
201806140200;10.4;93.7;0.9;78;0
201806140300;10.5;94.8;0.8;89;0
201806140400;10.4;94.7;1.2;327;7
201806140500;10.6;92.1;1.5;1;25
201806140600;11.5;85.9;1.1;45;44
201806140700;12.6;80.3;1.3;83;58
201806140800;13.8;66.8;1.8;97;74
201806140900;14.4;58.2;1.9;70;88
201806141000;14.6;61.9;2.2;65;99
201806141100;15.5;57.4;2.1;54;105
201806141200;16.4;59.8;2.3;65;105
201806141300;16.5;55.7;1.9;100;630
201806141400;17.7;53.9;2.1;284;613
201806141500;18.5;53.1;2.2;314;193
201806141600;18.6;51.9;2.5;294;76
201806141700;18.4;50.6;2.6;322;282
201806141800;17.8;55.9;2.5;320;22
201806141900;15.9;67.4;2.1;315;5
201806142000;14.1;74.0;2.2;307;0
201806142100;12.1;87.1;1.6;310;0
201806142200;11.3;90.8;0.7;298;0
201806142300;10.8;93.8;0.7;307;0
201806150000;10.7;93.4;1.0;307;0
201806150100;10.3;94.6;1.1;313;0
201806150200;9.8;95.6;1.1;317;0
201806150300;9.5;95.5;1.1;4;0
201806150400;9.3;96.4;1.2;46;7
201806150500;9.9;94.9;1.3;74;22
201806150600;11.8;91.8;1.0;87;39
201806150700;14.3;84.8;1.1;84;57
201806150800;15.9;74.2;1.1;80;75
201806150900;17.6;62.3;1.5;59;88
201806151000;18.1;57.4;1.9;53;99
201806151100;18.9;59.7;2.1;61;104
201806151200;19.5;53.1;2.3;61;106
201806151300;19.6;52.7;2.6;56;120
201806151400;20.7;50.8;2.8;30;237
201806151500;20.5;49.8;2.5;39;177
201806151600;20.2;50.1;2.8;64;337
201806151700;20.0;50.6;2.2;53;277
201806151800;20.0;48.7;1.6;52;171
201806151900;19.0;53.0;1.8;25;43
201806152000;15.3;73.5;1.6;23;0
201806152100;13.3;83.7;1.4;10;0
201806152200;12.7;85.7;0.8;70;0
201806152300;11.7;89.2;1.6;91;0
201806160000;11.5;89.6;1.5;90;0
201806160100;10.6;93.5;1.2;85;0
201806160200;10.4;93.9;1.3;127;0
201806160300;9.8;95.6;1.4;130;0
201806160400;9.5;94.9;1.5;146;65
201806160500;11.2;90.4;1.5;134;204
201806160600;14.0;81.9;1.4;69;361
201806160700;17.2;71.0;1.9;85;525
201806160800;19.4;55.1;1.9;92;555
201806160900;20.6;51.3;1.9;83;475
201806161000;21.0;49.6;1.8;94;234
