time UTC [yyyymmddHHMM]; temperature [deg]; relative humidity [%]; wind speed [m/s]; wind direction [deg]; global radiation [W/m^2]
201802060800;-2.1;86.9;2.1;103;42
201802060900;-1.4;86.2;1.9;111;33
201802061000;0.2;77.9;2.1;83;39
201802061100;1.2;76.0;2.5;78;151
201802061200;2.3;70.6;3.3;85;47
201802061300;2.9;71.7;2.5;78;308
201802061400;3.2;68.1;2.6;68;150
201802061500;3.4;67.2;2.4;37;141
201802061600;2.3;74.5;2.8;60;9
201802061700;0.4;82.0;2.7;61;0
201802061800;-0.5;85.0;2.7;55;0
201802061900;-1.2;87.7;2.2;90;0
201802062000;-1.8;90.9;1.5;99;0
201802062100;-2.0;92.4;1.8;55;0
201802062200;-2.3;94.3;1.0;1;0
201802062300;-2.7;94.0;0.8;152;0
201802070000;-3.1;94.7;1.3;10;0
201802070100;-3.3;95.3;1.5;265;0
201802070200;-3.5;95.7;1.8;269;0
201802070300;-4.0;95.8;1.3;262;0
201802070400;-3.6;96.7;1.2;279;0
201802070500;-2.9;96.2;1.2;288;0
201802070600;-2.2;96.0;1.3;268;0
201802070700;-2.1;95.2;1.2;289;14
201802070800;-1.7;94.1;1.3;313;18
201802070900;-1.0;90.6;1.6;329;30
201802071000;-1.1;92.6;1.5;341;39
201802071100;-0.7;91.4;2.0;324;43
201802071200;0.3;87.0;2.1;311;44
201802071300;0.5;82.9;2.3;314;148
201802071400;0.5;77.4;3.4;315;105
201802071500;0.5;73.9;2.8;345;80
201802071600;-0.6;80.1;2.9;348;8
201802071700;-1.3;84.1;2.5;348;0
201802071800;-1.1;83.9;2.0;345;0
201802071900;-1.1;83.3;1.8;326;0
201802072000;-1.2;84.7;2.0;326;0
201802072100;-1.2;86.4;1.7;328;0
201802072200;-1.6;89.6;2.0;321;0
201802072300;-1.1;86.7;2.2;321;0
201802080000;-1.2;87.5;1.8;324;0
201802080100;-1.3;89.5;2.0;325;0
201802080200;-1.6;90.3;2.0;311;0
201802080300;-1.6;91.3;1.5;292;0
201802080400;-1.8;93.4;1.8;285;0
201802080500;-1.9;94.6;1.5;304;0
201802080600;-2.0;92.2;2.0;307;0
201802080700;-2.1;92.5;1.5;312;9
201802080800;-2.0;91.1;1.3;287;49
201802080900;-1.5;87.6;1.3;308;30
201802081000;-0.5;83.1;1.3;331;39
201802081100;0.0;77.4;1.1;34;43
201802081200;0.9;76.1;1.2;0;50
201802081300;1.0;74.5;1.3;85;128
201802081400;1.4;72.6;1.6;33;110
201802081500;1.4;74.4;1.9;0;127
201802081600;0.4;81.1;1.6;63;16
201802081700;-0.6;86.3;1.5;41;0
201802081800;-0.9;88.1;1.6;52;0
201802081900;-1.0;88.2;1.2;1;0
201802082000;-1.1;89.3;1.0;2;0
201802082100;-1.4;89.6;1.6;253;0
201802082200;-1.4;90.6;1.5;314;0
201802082300;-1.1;90.1;1.4;115;0
201802090000;-1.1;90.7;1.3;173;0
201802090100;-0.8;88.9;1.0;270;0
201802090200;-0.9;88.3;1.1;175;0
201802090300;-1.0;88.8;1.2;156;0
201802090400;-1.1;89.8;1.0;184;0
201802090500;-1.1;90.2;1.0;171;0
201802090600;-0.9;89.5;1.0;171;0
201802090700;-0.7;89.0;1.4;179;5
201802090800;-0.3;86.7;2.4;166;19
201802090900;0.1;85.3;2.4;163;31
201802091000;0.5;83.9;2.3;153;39
201802091100;0.3;80.9;1.9;185;44
201802091200;0.7;78.9;1.9;195;43
201802091300;0.9;76.4;1.9;170;38
201802091400;1.3;73.9;1.7;165;29
201802091500;1.3;75.3;2.4;9;16
201802091600;0.9;77.0;1.5;186;3
201802091700;0.4;81.7;1.2;227;0
201802091800;-0.1;85.2;0.7;202;0
201802091900;-0.2;85.2;1.2;206;0
201802092000;-0.5;87.9;1.4;180;0
201802092100;-0.4;88.4;1.5;238;0
201802092200;-0.4;88.0;1.7;241;0
201802092300;-0.5;90.4;1.4;261;0
201802100000;-0.2;89.2;1.0;240;0
201802100100;-0.2;88.7;0.7;237;0
201802100200;-0.1;89.2;1.3;252;0
201802100300;-0.3;89.7;1.1;240;0
201802100400;-0.5;91.6;1.2;245;0
201802100500;-0.5;91.5;0.5;255;0
201802100600;-0.4;92.1;1.4;250;0
201802100700;-0.3;90.2;1.4;246;5
201802100800;-0.0;89.0;1.7;249;19
201802100900;0.2;87.1;2.0;252;31
201802101000;0.6;84.7;2.9;261;40
201802101100;1.1;80.3;3.6;258;44
201802101200;1.5;78.1;4.3;259;44
201802101300;1.5;76.5;4.5;262;39
201802101400;1.4;76.3;4.3;267;29
201802101500;1.1;77.8;3.0;262;17
201802101600;0.7;80.4;3.0;277;3
201802101700;0.2;84.9;2.6;270;0
201802101800;0.2;86.4;2.5;260;0
201802101900;0.0;85.4;2.0;262;0
201802102000;0.2;84.0;2.4;246;0
201802102100;0.1;84.3;2.7;237;0
201802102200;0.3;83.6;2.7;235;0
201802102300;0.1;86.1;2.7;221;0
201802110000;0.0;88.0;3.0;225;0
201802110100;-0.0;85.6;2.9;210;0
201802110200;-0.2;81.3;2.5;205;0
201802110300;-0.4;79.9;2.9;210;0
201802110400;-0.2;77.0;2.6;205;0
201802110500;0.0;73.9;3.4;199;0
201802110600;0.0;73.4;4.4;210;0
201802110700;0.2;71.9;4.5;203;6
201802110800;0.4;69.5;4.8;198;20
201802110900;0.8;70.3;5.1;210;32
201802111000;1.4;74.7;5.3;222;40
201802111100;2.0;80.8;5.2;221;45
201802111200;2.5;84.4;5.4;231;45
201802111300;2.6;87.0;6.0;235;39
201802111400;2.6;88.8;5.5;235;30
201802111500;2.5;91.6;5.0;239;17
201802111600;2.3;92.0;4.6;242;3
201802111700;2.0;94.0;3.9;248;0
201802111800;1.7;93.3;4.1;262;0
201802111900;1.5;91.5;4.9;258;0
201802112000;1.4;90.0;4.6;253;0
201802112100;1.4;89.7;4.7;248;0
201802112200;1.0;90.8;4.1;243;0
201802112300;0.4;89.0;3.7;237;0
201802120000;0.5;90.4;3.9;262;0
201802120100;0.0;93.6;4.5;249;0
201802120200;-0.0;91.4;4.3;263;0
201802120300;-0.1;89.4;5.3;263;0
201802120400;-0.3;83.8;4.1;254;0
201802120500;-0.9;83.8;4.9;261;0
201802120600;-0.7;84.5;5.1;263;0
201802120700;-0.8;81.2;5.5;272;10
201802120800;-1.0;82.7;4.6;265;38
201802120900;-0.4;77.1;5.4;270;113
201802121000;0.1;73.5;6.1;267;52
201802121100;0.7;67.0;6.5;272;87
201802121200;0.9;67.5;7.3;268;46
201802121300;1.2;67.8;6.8;267;40
201802121400;0.8;67.8;5.5;278;32
201802121500;0.8;68.7;4.7;268;24
201802121600;-0.2;75.3;4.7;279;9
201802121700;-1.1;83.1;4.1;278;0
201802121800;-1.5;82.3;2.7;253;0
201802121900;-2.4;87.5;2.3;253;0
201802122000;-2.9;87.3;2.7;238;0
201802122100;-2.9;85.7;2.3;232;0
201802122200;-3.3;86.5;2.4;231;0
201802122300;-3.7;88.7;2.1;225;0
201802130000;-3.8;89.0;2.1;219;0
201802130100;-4.0;88.9;2.0;226;0
201802130200;-4.5;88.9;1.9;224;0
201802130300;-4.9;90.6;1.3;227;0
201802130400;-5.2;89.2;2.0;222;0
201802130500;-5.2;89.9;1.5;208;0
201802130600;-4.9;87.4;1.8;185;0
201802130700;-5.5;89.8;1.9;160;57
201802130800;-4.4;84.6;1.9;158;190
201802130900;-2.3;75.1;2.1;137;302
201802131000;-0.7;65.4;2.9;142;385
201802131100;0.5;57.4;3.6;142;427
201802131200;0.7;51.7;4.1;129;423
201802131300;1.3;51.9;3.3;135;373
201802131400;1.5;51.0;3.2;121;285
201802131500;1.3;52.1;2.9;126;169
201802131600;0.7;53.3;2.7;115;39
201802131700;-0.4;57.2;3.1;117;0
201802131800;-1.7;67.4;2.3;122;0
201802131900;-2.4;70.0;3.0;115;0
201802132000;-2.5;70.5;2.6;108;0
201802132100;-3.3;75.3;2.4;107;0
201802132200;-3.6;78.0;2.2;109;0
201802132300;-4.3;77.1;2.0;119;0
201802140000;-5.4;82.5;2.3;124;0
201802140100;-5.7;82.9;1.8;117;0
201802140200;-6.7;88.8;1.9;121;0
201802140300;-6.9;89.4;2.2;316;0
201802140400;-7.1;90.6;1.5;139;0
201802140500;-7.5;90.5;1.9;176;0
201802140600;-8.1;91.0;1.6;126;0
201802140700;-8.1;90.3;1.5;122;65
201802140800;-6.5;86.9;1.7;134;194
201802140900;-3.6;77.5;2.6;122;307
201802141000;-2.1;73.5;2.1;118;390
201802141100;-0.9;68.3;2.7;119;432
201802141200;0.4;63.8;2.5;102;428
201802141300;1.0;57.1;2.5;116;378
201802141400;1.6;51.1;2.2;126;290
201802141500;1.8;49.0;2.4;135;173
201802141600;1.4;50.6;2.1;129;43
201802141700;0.0;61.0;1.6;121;0
201802141800;-1.8;69.4;2.2;116;0
201802141900;-1.9;69.3;2.4;124;0
201802142000;-2.6;74.9;2.5;129;0
201802142100;-1.9;66.8;2.4;135;0
201802142200;-2.3;65.6;2.1;145;0
201802142300;-2.4;67.2;2.1;134;0
201802150000;-3.3;73.3;1.0;135;0
201802150100;-3.0;73.3;3.3;134;0
201802150200;-3.1;75.2;2.3;131;0
201802150300;-2.5;71.1;2.9;146;0
201802150400;-1.8;66.4;2.9;150;0
201802150500;-2.3;70.1;2.6;164;0
201802150600;-1.8;69.8;1.3;160;0
201802150700;-1.2;68.1;2.7;185;7
201802150800;-1.6;84.1;1.7;156;21
201802150900;-1.7;97.4;2.4;174;34
201802151000;-0.6;98.8;3.8;177;43
201802151100;0.6;93.5;3.4;205;47
201802151200;1.8;92.7;2.7;222;47
201802151300;2.2;94.2;3.2;219;41
201802151400;2.4;95.1;3.7;216;32
201802151500;3.2;94.7;3.2;214;19
201802151600;3.6;95.1;3.5;210;5
201802151700;3.7;96.2;2.8;219;0
201802151800;3.9;96.5;2.6;215;0
201802151900;3.6;95.8;2.4;220;0
201802152000;3.3;97.4;1.8;225;0
201802152100;3.3;98.4;2.2;231;0
201802152200;2.8;99.1;1.9;271;0
201802152300;3.4;99.3;1.4;282;0
201802160000;4.7;99.7;2.2;295;0
201802160100;4.3;95.7;2.8;310;0
201802160200;3.7;95.9;2.4;276;0
201802160300;2.7;98.2;2.6;263;0
201802160400;2.3;99.3;2.7;263;0
201802160500;2.1;97.1;3.2;261;0
201802160600;2.1;98.1;2.9;264;0
201802160700;2.3;98.8;2.4;258;8
201802160800;2.1;99.7;1.8;246;22
201802160900;3.1;96.7;1.1;254;34
201802161000;4.5;88.8;2.6;264;43
201802161100;4.9;83.2;2.3;285;50
201802161200;6.1;77.5;2.4;292;105
201802161300;6.8;69.7;2.2;319;44
201802161400;6.6;68.2;1.5;275;35
201802161500;6.1;70.1;1.3;305;24
201802161600;5.5;70.3;1.3;15;11
201802161700;3.0;92.0;0.4;95;0
201802161800;1.6;95.5;1.2;65;0
201802161900;0.8;97.5;1.2;68;0
201802162000;0.4;97.4;1.2;83;0
201802162100;0.3;97.0;1.3;86;0
201802162200;0.3;99.3;1.5;79;0
201802162300;-0.2;98.6;1.4;86;0
201802170000;-0.9;99.3;2.0;76;0
201802170100;-0.2;99.8;2.6;97;0
201802170200;-0.5;100.0;2.1;90;0
201802170300;-1.0;99.7;2.1;70;0
201802170400;-1.0;99.2;2.6;79;0
201802170500;-0.8;100.0;3.0;76;0
201802170600;-0.6;100.0;3.5;65;0
201802170700;-0.5;99.4;3.9;70;8
201802170800;-0.3;98.8;3.3;69;24
201802170900;-0.3;99.1;4.0;62;39
201802171000;-0.2;97.3;4.2;71;44
201802171100;-0.2;97.7;3.8;52;48
201802171200;-0.2;99.1;4.1;49;48
201802171300;-0.3;99.2;4.4;50;43
201802171400;-0.4;99.3;4.1;42;33
201802171500;-0.4;99.2;3.8;33;20
201802171600;-0.5;99.6;4.3;31;6
201802171700;-0.6;99.6;3.9;25;0
201802171800;-0.9;100.0;3.3;18;0
201802171900;-0.8;99.8;3.2;11;0
201802172000;-0.9;99.5;3.1;9;0
201802172100;-1.0;98.6;2.6;4;0
201802172200;-1.2;98.5;2.4;359;0
201802172300;-1.6;97.4;2.1;9;0
201802180000;-2.3;98.7;1.6;336;0
201802180100;-2.0;99.1;1.3;4;0
201802180200;-2.2;99.9;1.6;15;0
201802180300;-2.8;100.0;1.2;29;0
201802180400;-2.5;100.0;1.7;38;0
201802180500;-2.3;99.4;1.4;48;0
201802180600;-1.8;98.4;1.3;20;0
201802180700;-2.4;97.7;1.5;67;9
201802180800;-2.2;96.7;1.7;101;23
201802180900;-1.0;94.5;1.7;74;36
201802181000;0.1;87.9;1.9;74;45
201802181100;0.4;78.6;2.1;83;50
201802181200;0.8;77.5;2.7;64;49
201802181300;0.3;81.3;2.9;72;43
201802181400;0.8;79.9;2.8;60;34
201802181500;-0.3;86.8;3.3;61;21
201802181600;-0.9;85.8;3.2;77;6
201802181700;-1.2;89.9;2.7;85;0
201802181800;-1.3;90.3;3.0;100;0
201802181900;-1.1;88.5;2.9;91;0
201802182000;-1.0;86.5;2.5;100;0
201802182100;-1.0;87.5;2.2;102;0
201802182200;-1.3;88.7;2.0;96;0
201802182300;-1.1;86.9;2.0;74;0
201802190000;-1.3;87.5;1.8;81;0
201802190100;-1.5;90.0;2.5;83;0
201802190200;-1.8;92.1;2.1;88;0
201802190300;-1.7;86.3;2.1;101;0
201802190400;-1.9;87.5;1.8;101;0
201802190500;-1.9;85.5;2.0;124;0
201802190600;-1.9;89.1;1.9;121;0
201802190700;-1.6;87.8;2.0;122;9
201802190800;-1.1;87.0;1.6;115;23
201802190900;-0.8;83.2;1.7;75;36
201802191000;0.0;76.4;1.6;54;45
201802191100;0.5;73.8;1.7;63;50
201802191200;-0.2;74.5;1.7;65;49
201802191300;-0.4;76.0;1.4;63;44
201802191400;-0.5;76.8;1.7;32;34
201802191500;-1.2;82.5;1.8;58;21
201802191600;-1.5;84.5;1.6;17;7
201802191700;-1.7;86.6;1.5;34;0
201802191800;-1.9;88.0;1.5;350;0
201802191900;-2.0;90.0;1.5;28;0
201802192000;-2.0;91.3;1.3;61;0
201802192100;-2.2;92.2;1.0;13;0
201802192200;-2.4;93.2;1.4;351;0
201802192300;-2.5;93.4;1.0;33;0
201802200000;-2.5;94.0;0.9;63;0
201802200100;-2.5;95.0;0.9;359;0
201802200200;-2.6;95.6;0.8;1;0
201802200300;-2.6;95.7;1.0;2;0
201802200400;-2.6;95.5;1.5;37;0
201802200500;-2.6;94.9;1.5;62;0
201802200600;-2.8;95.5;1.6;59;0
201802200700;-2.6;92.5;1.8;50;10
201802200800;-2.3;90.1;1.7;70;24
201802200900;-2.1;82.4;2.0;57;72
201802201000;-1.6;75.9;2.2;61;83
201802201100;-0.8;69.2;2.1;53;85
201802201200;-0.9;69.4;2.5;24;81
201802201300;-0.9;70.1;3.3;8;44
201802201400;-0.9;74.6;2.9;352;35
201802201500;-1.2;77.2;2.6;10;22
201802201600;-1.3;78.0;3.0;27;7
201802201700;-1.6;79.5;3.1;47;0
201802201800;-2.0;83.3;2.2;34;0
201802201900;-2.2;81.0;2.5;32;0
201802202000;-2.4;81.2;2.0;30;0
201802202100;-2.8;82.1;2.6;40;0
201802202200;-2.9;88.0;3.2;49;0
201802202300;-3.4;88.5;2.9;45;0
201802210000;-3.3;89.2;3.7;46;0
201802210100;-3.2;89.3;3.7;47;0
201802210200;-3.3;91.0;2.9;44;0
201802210300;-3.5;92.0;3.5;35;0
201802210400;-3.5;92.2;3.1;25;0
201802210500;-3.3;90.9;4.3;41;0
201802210600;-3.5;91.4;3.5;50;0
201802210700;-3.4;91.8;4.4;44;10
201802210800;-3.0;89.8;4.0;55;25
201802210900;-2.6;86.7;4.4;59;37
201802211000;-1.8;82.3;4.4;49;46
201802211100;-1.7;79.3;4.9;33;51
201802211200;-1.3;76.6;5.6;40;53
201802211300;-1.0;74.6;5.7;32;396
201802211400;-0.5;71.5;6.2;46;320
201802211500;-0.1;68.9;5.6;45;204
201802211600;-0.2;68.9;5.2;43;66
201802211700;-1.4;73.6;4.3;39;0
201802211800;-1.9;77.0;3.6;40;0
201802211900;-2.3;78.0;4.1;40;0
201802212000;-2.8;79.6;4.2;44;0
201802212100;-3.2;80.6;5.7;48;0
201802212200;-3.9;81.9;5.8;45;0
201802212300;-4.4;85.4;5.4;46;0
201802220000;-4.7;85.5;4.7;49;0
201802220100;-5.3;87.5;4.7;47;0
201802220200;-5.4;86.6;5.1;43;0
201802220300;-5.7;87.7;5.3;48;0
201802220400;-6.2;88.9;5.5;48;0
201802220500;-6.4;88.8;6.4;50;0
201802220600;-6.3;86.7;7.1;52;0
201802220700;-5.9;84.3;6.9;56;45
201802220800;-5.1;81.7;7.3;56;48
201802220900;-4.1;78.0;7.8;61;42
201802221000;-3.3;75.6;7.8;58;47
201802221100;-2.8;71.5;7.4;54;52
201802221200;-2.0;66.6;8.1;58;51
201802221300;-1.6;64.1;9.0;58;51
201802221400;-1.3;60.8;7.8;58;137
201802221500;-1.2;60.5;7.5;51;43
201802221600;-1.5;60.0;7.8;48;9
201802221700;-1.9;61.1;6.5;60;0
201802221800;-1.8;63.6;5.9;58;0
201802221900;-1.7;62.6;6.2;55;0
201802222000;-1.7;63.5;6.6;56;0
201802222100;-1.9;63.4;6.6;59;0
201802222200;-1.9;64.3;6.6;61;0
201802222300;-2.3;66.3;6.7;63;0
201802230000;-2.4;66.5;7.6;61;0
201802230100;-2.6;67.9;6.3;66;0
201802230200;-3.1;71.0;7.2;64;0
201802230300;-3.2;71.9;6.3;66;0
201802230400;-3.4;71.4;6.5;63;0
201802230500;-3.9;72.1;6.5;58;0
201802230600;-4.3;73.3;6.9;62;0
201802230700;-4.7;74.1;6.5;57;11
201802230800;-4.5;74.2;6.3;60;26
201802230900;-4.3;75.1;6.3;59;38
201802231000;-4.2;75.5;6.9;55;48
201802231100;-3.7;74.4;6.7;60;52
201802231200;-3.2;72.9;6.9;52;52
201802231300;-2.8;71.5;7.5;65;46
201802231400;-2.3;70.7;7.6;72;36
201802231500;-1.7;68.3;6.9;68;23
201802231600;-1.6;68.6;7.4;66;9
201802231700;-1.7;70.1;6.3;67;0
201802231800;-1.6;70.8;6.7;66;0
201802231900;-1.4;68.5;6.0;63;0
201802232000;-1.5;68.7;6.5;68;0
201802232100;-1.5;69.2;6.6;75;0
201802232200;-1.8;70.4;6.2;71;0
201802232300;-1.9;71.8;6.6;66;0
201802240000;-2.2;72.5;7.6;67;0
201802240100;-2.3;73.6;6.1;71;0
201802240200;-2.5;74.4;6.3;70;0
201802240300;-2.7;74.9;6.8;67;0
201802240400;-3.2;75.8;6.8;71;0
201802240500;-3.7;75.5;6.7;70;0
201802240600;-4.4;75.6;7.5;69;0
201802240700;-4.7;76.7;6.7;66;95
201802240800;-4.5;74.2;7.4;67;238
201802240900;-3.8;67.2;7.8;68;358
201802241000;-2.7;60.5;8.4;71;444
201802241100;-1.3;49.1;7.8;70;401
201802241200;-0.4;42.8;8.4;69;229
201802241300;0.4;40.5;9.1;69;433
201802241400;0.7;39.3;9.2;65;341
201802241500;0.5;40.2;10.0;61;219
201802241600;0.2;43.4;9.0;61;83
201802241700;-0.7;49.0;8.4;67;0
201802241800;-1.8;55.9;9.0;64;0
201802241900;-2.6;62.6;8.5;66;0
201802242000;-3.2;58.0;8.1;70;0
201802242100;-4.0;58.3;8.1;70;0
201802242200;-4.5;60.5;7.6;73;0
201802242300;-5.2;61.9;7.6;68;0
201802250000;-5.9;65.8;8.0;70;0
201802250100;-6.8;68.3;7.1;69;0
201802250200;-7.6;70.5;7.2;68;0
201802250300;-8.2;72.3;7.3;71;0
201802250400;-8.8;75.4;7.1;64;0
201802250500;-9.2;77.6;7.1;74;0
201802250600;-9.7;79.5;6.0;70;0
201802250700;-9.9;80.2;7.1;61;111
201802250800;-9.1;73.7;7.8;69;246
201802250900;-8.2;68.6;8.0;73;363
201802251000;-6.8;61.6;8.1;74;449
201802251100;-6.0;56.7;7.6;68;191
201802251200;-5.0;51.7;7.1;63;144
201802251300;-4.2;47.1;7.2;59;438
201802251400;-3.8;45.1;7.0;53;346
201802251500;-4.0;46.0;7.4;50;224
201802251600;-4.6;49.0;7.4;58;87
201802251700;-5.5;53.1;6.1;63;0
201802251800;-6.4;56.8;5.7;54;0
201802251900;-6.8;57.2;4.6;59;0
201802252000;-7.8;61.3;4.6;59;0
201802252100;-8.1;63.5;5.0;58;0
201802252200;-8.3;65.1;5.2;59;0
201802252300;-8.5;66.7;5.2;55;0
201802260000;-9.0;67.9;5.0;54;0
201802260100;-9.6;71.4;5.0;58;0
201802260200;-10.0;75.1;4.8;58;0
201802260300;-10.6;80.4;5.3;50;0
201802260400;-11.4;86.0;6.2;50;0
201802260500;-11.7;88.7;6.1;53;0
201802260600;-12.2;92.7;5.3;55;0
201802260700;-12.1;91.9;5.2;57;115
201802260800;-11.1;84.2;6.6;55;228
201802260900;-10.3;76.8;7.1;60;94
201802261000;-9.5;72.1;8.5;62;49
201802261100;-9.2;69.8;7.2;55;54
201802261200;-9.0;69.3;7.2;41;54
201802261300;-8.5;64.9;7.0;43;51
201802261400;-8.3;65.2;7.0;45;45
201802261500;-7.9;62.6;6.6;35;44
201802261600;-8.0;63.7;5.9;36;89
201802261700;-8.5;68.0;5.2;46;0
201802261800;-9.0;71.9;4.4;38;0
201802261900;-9.5;74.8;3.8;32;0
201802262000;-10.0;77.4;3.7;32;0
201802262100;-10.0;77.8;4.2;33;0
201802262200;-10.3;78.8;4.8;39;0
201802262300;-10.6;81.7;4.6;45;0
201802270000;-11.1;86.4;4.3;48;0
201802270100;-11.6;91.1;4.1;44;0
201802270200;-12.2;95.3;3.8;43;0
201802270300;-12.6;98.3;4.1;41;0
201802270400;-13.0;100.0;4.0;45;0
201802270500;-13.1;100.0;3.3;46;0
201802270600;-13.3;100.0;3.4;46;0
201802270700;-13.3;100.0;3.4;47;119
201802270800;-12.5;96.4;4.6;52;34
201802270900;-11.7;90.5;4.8;56;45
201802271000;-11.0;84.6;4.5;46;50
201802271100;-10.4;79.5;4.4;54;55
201802271200;-10.0;76.7;4.1;50;54
201802271300;-9.3;70.5;4.4;61;50
201802271400;-9.3;69.3;4.4;37;41
201802271500;-9.2;68.6;4.8;39;26
201802271600;-9.2;69.5;4.7;43;94
201802271700;-9.4;71.4;3.8;43;0
201802271800;-10.0;75.8;3.1;53;0
201802271900;-10.2;77.4;2.3;63;0
201802272000;-11.4;85.9;1.8;76;0
201802272100;-13.0;96.5;1.8;83;0
201802272200;-13.3;100.0;1.0;78;0
201802272300;-14.1;100.0;1.3;60;0
201802280000;-14.3;100.0;1.9;70;0
201802280100;-15.8;100.0;1.5;92;0
201802280200;-15.5;100.0;2.1;84;0
201802280300;-15.7;100.0;2.5;86;0
201802280400;-15.8;100.0;2.2;75;0
201802280500;-15.8;100.0;2.4;75;0
201802280600;-15.5;100.0;3.6;74;0
201802280700;-15.4;100.0;3.3;85;124
201802280800;-12.9;99.8;4.4;80;261
201802280900;-11.1;85.5;5.8;82;377
201802281000;-9.4;71.8;5.8;87;382
201802281100;-8.5;67.3;6.7;80;60
201802281200;-7.5;62.5;6.3;83;55
201802281300;-6.8;58.5;6.2;88;65
201802281400;-6.6;57.4;6.8;93;300
201802281500;-6.5;57.4;6.5;92;47
201802281600;-6.9;60.3;6.3;86;72
201802281700;-7.9;66.1;6.1;86;0
201802281800;-8.7;69.7;5.4;88;0
201802281900;-9.2;73.0;5.3;87;0
201802282000;-9.3;73.9;5.1;91;0
201802282100;-9.0;72.6;5.6;88;0
201802282200;-9.4;76.0;5.8;82;0
201802282300;-9.1;73.4;6.1;82;0
201803010000;-9.0;74.0;5.3;82;0
201803010100;-9.3;75.1;6.3;82;0
201803010200;-9.6;77.3;6.6;79;0
201803010300;-10.1;80.9;6.3;80;0
201803010400;-10.2;81.8;6.3;83;0
201803010500;-10.1;80.8;5.9;85;0
201803010600;-9.9;79.5;6.3;89;0
201803010700;-9.7;78.3;5.2;86;80
201803010800;-9.3;75.8;5.3;86;29
201803010900;-8.4;72.3;4.7;85;42
201803011000;-7.4;69.4;5.1;85;51
201803011100;-6.5;65.7;5.0;86;56
201803011200;-5.4;61.1;5.4;81;56
201803011300;-4.4;59.6;5.2;83;50
201803011400;-3.9;58.8;5.6;79;40
201803011500;-3.9;59.8;5.7;71;27
201803011600;-3.9;60.2;5.6;90;102
201803011700;-4.6;62.4;4.8;95;0
201803011800;-5.0;65.3;5.4;104;0
201803011900;-5.0;63.9;4.4;101;0
201803012000;-5.2;65.4;4.1;94;0
201803012100;-5.3;64.3;4.2;91;0
201803012200;-6.7;70.9;4.3;93;0
201803012300;-5.6;67.4;3.5;87;0
201803020000;-5.7;68.4;5.4;78;0
201803020100;-6.0;68.8;3.9;84;0
201803020200;-6.2;70.3;3.5;82;0
201803020300;-6.4;70.5;4.1;84;0
201803020400;-6.5;72.6;4.9;76;0
201803020500;-6.9;73.5;5.2;77;0
201803020600;-7.0;74.8;5.6;81;0
201803020700;-7.0;74.0;5.0;76;61
201803020800;-6.3;71.5;5.2;73;29
201803020900;-5.9;71.0;4.6;73;148
201803021000;-4.8;67.0;5.7;72;55
201803021100;-3.2;61.8;4.1;51;57
201803021200;-2.8;57.8;3.2;343;56
201803021300;-1.8;56.2;2.0;309;51
201803021400;-1.0;56.5;2.7;320;40
201803021500;-0.9;58.2;2.0;246;27
201803021600;-1.4;63.5;2.1;236;13
201803021700;-1.3;66.3;1.8;248;0
201803021800;-1.9;81.1;2.2;236;0
201803021900;-2.3;93.4;2.2;214;0
201803022000;-2.6;91.9;1.9;215;0
201803022100;-2.5;93.1;2.4;207;0
201803022200;-2.4;92.3;2.0;226;0
201803022300;-2.3;93.6;1.8;211;0
201803030000;-2.7;93.0;1.7;217;0
201803030100;-3.7;96.4;2.2;202;0
201803030200;-4.6;95.3;2.0;212;0
201803030300;-5.3;94.9;1.4;165;0
201803030400;-5.2;94.8;2.1;181;0
201803030500;-5.4;94.5;1.9;174;0
201803030600;-4.8;95.7;1.9;153;0
201803030700;-4.9;94.4;1.7;143;16
201803030800;-4.4;93.1;2.2;112;104
201803030900;-2.2;89.3;2.8;95;389
201803031000;0.2;81.9;2.8;80;471
201803031100;2.9;69.5;3.1;67;416
201803031200;5.5;58.9;3.6;89;94
201803031300;6.1;56.9;2.7;86;56
201803031400;5.6;61.2;2.3;101;41
201803031500;4.8;65.1;2.6;142;27
201803031600;3.8;73.9;2.3;185;12
201803031700;3.3;74.7;2.5;188;0
201803031800;2.1;88.4;2.0;196;0
201803031900;1.5;93.0;2.1;197;0
201803032000;1.6;95.7;1.8;198;0
201803032100;1.4;96.5;1.9;209;0
201803032200;0.9;97.4;2.1;236;0
201803032300;1.4;94.6;1.9;243;0
201803040000;1.1;94.7;1.8;236;0
201803040100;1.2;95.5;2.9;235;0
201803040200;1.2;95.0;2.1;203;0
201803040300;0.4;95.9;1.5;214;0
201803040400;0.8;96.4;2.0;198;0
201803040500;0.2;92.5;1.8;199;0
201803040600;0.7;90.9;2.3;178;0
201803040700;1.1;93.4;2.0;165;143
201803040800;2.8;87.1;2.0;165;33
201803040900;4.8;80.3;2.1;157;192
201803041000;6.1;74.0;2.8;101;72
201803041100;7.2;70.8;2.8;127;500
201803041200;9.3;60.5;2.4;125;82
201803041300;10.2;57.0;3.9;106;52
201803041400;10.1;53.5;3.9;101;120
201803041500;10.1;52.9;4.1;108;28
201803041600;9.4;52.6;3.5;101;13
201803041700;7.6;57.4;4.0;122;0
201803041800;6.6;61.1;1.8;122;0
201803041900;5.1;69.8;2.6;149;0
201803042000;5.0;71.9;2.7;215;0
201803042100;4.5;75.8;2.5;215;0
201803042200;4.4;78.7;2.9;236;0
201803042300;5.3;79.4;2.9;233;0
201803050000;4.8;80.4;3.2;239;0
